 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
39,HD106306_Bessell R_0159_out.fits,39.000000,0.000000,58589.507823,2458589.507823,2458589.507794,2458589.502593,2458589.503361,-1.000000,-63.564812,NaN,5.000000,0.000000,0.000000,9.749414,5.000000,11.000000,17.000000,6.939372,0.000000,0.029620,0.000000,234.278225,0.000000,62802.455379,250.619295,467.438831,396.497760,467.938831,628.002240,435809.604823,78.539816,660.164840,660.152705,17472.000000,5548.900228,0.000000,507.000000,4.993741,5.293434,5.391223,5.195646,322.738011,0.980841,817.183430,370.392430,817.683430,654.107570,62802.455379,250.619295,250.589067,2775.000000,799.625697,0.000000,4.733846,5.217442,5.320274,5.114609,322.502987,0.976840
40,HD106306_Bessell R_0162_out.fits,40.000000,0.000000,58589.508294,2458589.508294,2458589.508265,2458589.503064,2458589.503833,-1.000000,-63.394653,NaN,5.000000,0.000000,0.000000,9.909528,5.000000,11.000000,17.000000,7.042612,0.000000,0.029983,0.000000,234.886170,0.000000,63012.244930,251.037489,468.518798,396.426891,469.018798,628.073109,443770.790920,78.539816,666.167306,666.155164,17702.000000,5650.265198,0.000000,507.000000,5.185204,5.200885,5.127229,5.274540,310.538386,0.966668,818.217829,370.349304,818.717829,654.150696,63012.244930,251.037489,251.007311,2694.000000,802.296820,0.000000,4.884438,5.056671,4.962445,5.150898,308.549305,0.972158
41,HD106306_Bessell R_0165_out.fits,41.000000,0.000000,58589.508772,2458589.508772,2458589.508743,2458589.503542,2458589.504310,-1.000000,-63.222129,NaN,5.000000,0.000000,0.000000,9.692416,5.000000,11.000000,17.000000,7.000784,0.000000,0.029855,0.000000,234.495300,0.000000,62849.381407,250.712918,468.345693,396.286057,468.845693,628.213943,439994.972029,78.539816,663.327242,663.315095,18193.000000,5602.189979,0.000000,502.000000,4.789213,5.162695,5.079789,5.245601,301.887222,0.994721,818.029097,370.189120,818.529097,654.310880,62849.381407,250.712918,250.682661,2677.000000,800.223178,0.000000,4.686091,5.068948,4.901557,5.236338,291.352878,0.991940
42,HD106306_Bessell R_0168_out.fits,42.000000,0.000000,58589.509245,2458589.509245,2458589.509216,2458589.504015,2458589.504783,-1.000000,-63.051561,NaN,5.000000,0.000000,0.000000,9.546006,5.000000,11.000000,17.000000,6.968628,0.000000,0.029338,0.000000,237.527284,0.000000,64522.159814,254.027053,471.285303,396.155556,471.785303,628.344444,449630.900348,78.539816,670.551241,670.539212,19866.000000,5724.878429,0.000000,503.000000,4.608211,5.108773,5.137225,5.080320,318.815383,0.992964,820.713524,370.051948,821.213524,654.448052,64522.159814,254.027053,253.997198,2868.000000,821.521654,0.000000,4.791386,5.019447,4.970900,5.067994,309.918912,0.987982
43,HD106306_Bessell R_0171_out.fits,43.000000,0.000000,58589.509722,2458589.509722,2458589.509693,2458589.504493,2458589.505261,-1.000000,-62.879079,NaN,5.000000,0.000000,0.000000,10.285161,5.000000,11.000000,17.000000,7.021589,0.000000,0.029804,0.000000,235.593627,0.000000,63415.946377,251.840275,470.809207,395.478102,471.309207,629.021898,445280.715437,78.539816,667.299587,667.287563,15197.000000,5669.490154,0.000000,506.000000,5.728549,5.402028,5.513784,5.290272,28.541787,0.994208,820.384699,369.377545,820.884699,655.122455,63415.946377,251.840275,251.810185,2408.000000,807.436907,0.000000,5.295768,5.192483,5.204048,5.180918,43.424660,0.993431
44,HD106306_Bessell R_0174_out.fits,44.000000,0.000000,58589.510193,2458589.510193,2458589.510164,2458589.504963,2458589.505731,-1.000000,-62.709350,NaN,5.000000,0.000000,0.000000,10.084117,5.000000,11.000000,17.000000,7.028077,0.000000,0.029814,0.000000,235.732088,0.000000,63483.193329,251.973743,472.275646,395.721391,472.775646,628.778609,446164.777401,78.539816,667.961742,667.949598,17628.000000,5680.746381,0.000000,508.000000,4.994053,5.247556,5.180615,5.314496,310.374519,0.974821,821.881546,369.688594,822.381546,654.811406,63483.193329,251.973743,251.943685,2735.000000,808.293122,0.000000,4.889020,5.112557,5.001540,5.223574,307.992694,0.967870
45,HD106306_Bessell R_0177_out.fits,45.000000,0.000000,58589.510668,2458589.510668,2458589.510639,2458589.505438,2458589.506206,-1.000000,-62.537812,NaN,5.000000,0.000000,0.000000,9.359944,5.000000,11.000000,17.000000,6.939790,0.000000,0.029016,0.000000,239.170344,0.000000,65451.901299,255.850506,473.015308,395.330983,473.515308,629.169017,454222.424414,78.539816,673.966183,673.954326,22095.000000,5783.339529,0.000000,505.000000,4.408187,4.980692,5.138562,4.822822,357.052671,0.995947,822.558757,369.216307,823.058757,655.283693,65451.901299,255.850506,255.820879,3450.000000,833.359490,0.000000,4.227583,4.775457,4.876256,4.674659,359.630481,0.998219
46,HD106306_Bessell R_0180_out.fits,46.000000,0.000000,58589.511143,2458589.511143,2458589.511114,2458589.505913,2458589.506681,-1.000000,-62.366270,NaN,5.000000,0.000000,0.000000,10.318764,5.000000,11.000000,17.000000,7.021179,0.000000,0.030420,0.000000,230.807820,0.000000,60866.390118,246.726504,473.010209,395.304308,473.510209,629.195692,427353.842926,78.539816,653.729232,653.716894,13696.000000,5441.238124,0.000000,506.000000,5.913916,5.578669,5.882025,5.275313,338.690655,0.978287,822.500454,369.234497,823.000454,655.265503,60866.390118,246.726504,246.695791,2142.000000,774.974948,0.000000,5.363669,5.384310,5.506088,5.262533,326.176937,0.985869
47,HD106306_Bessell R_0183_out.fits,47.000000,0.000000,58589.511617,2458589.511617,2458589.511588,2458589.506387,2458589.507155,-1.000000,-62.195167,NaN,5.000000,0.000000,0.000000,10.471537,5.000000,11.000000,17.000000,7.014539,0.000000,0.029773,0.000000,235.599870,0.000000,63427.250037,251.862716,473.684027,395.031082,474.184027,629.468918,444912.908931,78.539816,667.023875,667.011970,16280.000000,5664.807096,0.000000,506.000000,5.574901,5.364053,5.442911,5.285194,321.328555,0.982002,823.404481,368.979275,823.904481,655.520725,63427.250037,251.862716,251.832629,2493.000000,807.580830,0.000000,5.049409,5.183776,5.196287,5.171264,316.157949,0.985730
48,HD106306_Bessell R_0186_out.fits,48.000000,0.000000,58589.512093,2458589.512093,2458589.512064,2458589.506864,2458589.507632,-1.000000,-62.023173,NaN,5.000000,0.000000,0.000000,10.227512,5.000000,11.000000,17.000000,7.033507,0.000000,0.029839,0.000000,235.716392,0.000000,63468.627048,251.944817,474.975873,395.049178,475.475873,629.450822,446407.017809,78.539816,668.142946,668.131004,16605.000000,5683.830681,0.000000,513.000000,5.126240,5.325944,5.020459,5.631429,275.369124,0.986456,824.604880,369.011001,825.104880,655.488999,63468.627048,251.944817,251.914795,2547.000000,808.107658,0.000000,4.857246,5.261537,4.891958,5.631116,276.861050,0.979293
49,HD106306_Bessell R_0189_out.fits,49.000000,0.000000,58589.512566,2458589.512566,2458589.512537,2458589.507336,2458589.508105,-1.000000,-61.852542,NaN,5.000000,0.000000,0.000000,10.580389,5.000000,11.000000,17.000000,7.043214,0.000000,0.029951,0.000000,235.154229,0.000000,63155.455716,251.322553,475.696348,394.216686,476.196348,630.283314,444817.365950,78.539816,666.952247,666.940352,15346.000000,5663.590605,0.000000,510.000000,5.550922,5.457012,5.545905,5.368119,5.422641,0.998900,825.397307,368.256862,825.897307,656.243138,63155.455716,251.322553,251.292433,2331.000000,804.120237,0.000000,5.382344,5.298283,5.367475,5.229090,6.646130,0.999280
50,HD106306_Bessell R_0192_out.fits,50.000000,0.000000,58589.513043,2458589.513043,2458589.513014,2458589.507814,2458589.508582,-1.000000,-61.680327,NaN,5.000000,0.000000,0.000000,10.738716,5.000000,11.000000,17.000000,6.995642,0.000000,0.029885,0.000000,234.086285,0.000000,62636.098726,250.287196,476.430064,394.250991,476.930064,630.249009,438179.706631,78.539816,661.957538,661.945339,14857.000000,5579.077302,0.000000,504.000000,5.633426,5.457921,5.471562,5.444280,41.704306,0.998104,825.902110,368.186875,826.402110,656.313125,62636.098726,250.287196,250.256903,2264.000000,797.507578,0.000000,5.263617,5.335560,5.382005,5.289114,25.377660,0.999243
51,HD106306_Bessell R_0195_out.fits,51.000000,0.000000,58589.513493,2458589.513493,2458589.513464,2458589.508263,2458589.509031,-1.000000,-61.518090,NaN,5.000000,0.000000,0.000000,10.597111,5.000000,11.000000,17.000000,7.017996,0.000000,0.029406,0.000000,238.657558,0.000000,65080.104933,255.122862,476.898321,394.521356,477.398321,629.978644,456731.896605,78.539816,675.825202,675.813650,17640.000000,5815.291121,0.000000,510.000000,5.350107,5.260543,5.270051,5.251034,315.957783,0.988304,826.385835,368.490376,826.885835,656.009624,65080.104933,255.122862,255.093191,2568.000000,828.625632,0.000000,5.105400,5.117644,5.083657,5.151631,311.706881,0.986591
52,HD106306_Bessell R_0198_out.fits,52.000000,0.000000,58589.513969,2458589.513969,2458589.513940,2458589.508739,2458589.509507,-1.000000,-61.346217,NaN,5.000000,0.000000,0.000000,10.688448,5.000000,11.000000,17.000000,7.122200,0.000000,0.030798,0.000000,231.255696,0.000000,60994.788324,246.986575,476.740605,394.145940,477.240605,630.354060,434417.055415,78.539816,659.109442,659.097000,14918.000000,5531.169739,0.000000,505.000000,5.620677,5.569936,5.463044,5.676829,282.541942,0.998205,826.375532,368.105878,826.875532,656.394122,60994.788324,246.986575,246.955885,2227.000000,776.609765,0.000000,5.159108,5.384633,5.226245,5.543020,85.331606,0.996452
53,HD106306_Bessell R_0201_out.fits,53.000000,0.000000,58589.514442,2458589.514442,2458589.514413,2458589.509212,2458589.509980,-1.000000,-61.175431,NaN,5.000000,0.000000,0.000000,10.580235,5.000000,11.000000,17.000000,7.059267,0.000000,0.030218,0.000000,233.609186,0.000000,62310.766670,249.636453,476.498117,393.707672,476.998117,630.792328,439868.313881,78.539816,663.231698,663.219679,16503.000000,5600.577317,0.000000,499.000000,5.311765,5.403424,5.512107,5.294742,324.950791,0.986046,826.140230,367.710822,826.640230,656.789178,62310.766670,249.636453,249.606040,2530.000000,793.365322,0.000000,5.160257,5.310416,5.489374,5.131458,332.723575,0.986525
54,HD106306_Bessell R_0204_out.fits,54.000000,0.000000,58589.514916,2458589.514916,2458589.514887,2458589.509686,2458589.510454,-1.000000,-61.004345,NaN,5.000000,0.000000,0.000000,10.464223,5.000000,11.000000,17.000000,7.108902,0.000000,0.030000,0.000000,236.966977,0.000000,64059.155627,253.114092,477.291195,394.026635,477.791195,630.473365,455390.230612,78.539816,674.831929,674.820220,18510.000000,5798.208499,0.000000,501.000000,5.231187,5.252565,5.069928,5.435202,300.037529,0.980614,826.863127,367.947741,827.363127,656.552259,64059.155627,253.114092,253.084113,2610.000000,815.626501,0.000000,5.117024,5.154515,5.002504,5.306525,304.340878,0.973724
55,HD106306_Bessell R_0207_out.fits,55.000000,0.000000,58589.515391,2458589.515391,2458589.515362,2458589.510162,2458589.510930,-1.000000,-60.832744,NaN,5.000000,0.000000,0.000000,10.490592,5.000000,11.000000,17.000000,6.939062,0.000000,0.029279,0.000000,237.000744,0.000000,64270.771073,253.531732,477.145487,393.622343,477.645487,630.877657,445978.878151,78.539816,667.822446,667.810555,15722.000000,5678.379438,0.000000,511.000000,5.457411,5.379074,5.245438,5.512710,77.784453,0.997025,826.686403,367.703839,827.186403,656.796161,64270.771073,253.531732,253.501882,2576.000000,818.320873,0.000000,5.059549,5.275227,5.134466,5.415987,82.226995,0.996936
56,HD106306_Bessell R_0210_out.fits,56.000000,0.000000,58589.515864,2458589.515864,2458589.515835,2458589.510634,2458589.511402,-1.000000,-60.662159,NaN,5.000000,0.000000,0.000000,10.449577,5.000000,11.000000,17.000000,6.928615,0.000000,0.029212,0.000000,237.187705,0.000000,64384.426428,253.755773,477.299432,394.012417,477.799432,630.487583,446094.916296,78.539816,667.909415,667.897332,17074.000000,5679.856881,0.000000,512.000000,5.355124,5.268277,5.480296,5.056257,339.565439,0.988708,826.859765,367.998864,827.359765,656.501136,64384.426428,253.755773,253.725957,2629.000000,819.767978,0.000000,5.053439,5.108908,5.398040,4.819776,342.718846,0.981229
57,HD106306_Bessell R_0213_out.fits,57.000000,0.000000,58589.516342,2458589.516342,2458589.516313,2458589.511112,2458589.511880,-1.000000,-60.489634,NaN,5.000000,0.000000,0.000000,10.297028,5.000000,11.000000,17.000000,7.028236,0.000000,0.029371,0.000000,239.292649,0.000000,65415.012552,255.778385,476.260896,393.885183,476.760896,630.614817,459752.147991,78.539816,678.056049,678.044461,17218.000000,5853.746156,0.000000,510.000000,5.120592,5.307631,5.161108,5.454154,302.798294,0.982169,826.011369,367.784283,826.511369,656.715717,65415.012552,255.778385,255.748790,2769.000000,832.889808,0.000000,5.023886,5.159949,4.973421,5.346477,299.973759,0.979212
58,HD106306_Bessell R_0216_out.fits,58.000000,0.000000,58589.516814,2458589.516814,2458589.516785,2458589.511585,2458589.512353,-1.000000,-60.319062,NaN,5.000000,0.000000,0.000000,10.674788,5.000000,11.000000,17.000000,7.026170,0.000000,0.029729,0.000000,236.341132,0.000000,63813.802655,252.629000,477.033197,393.386731,477.533197,631.113269,448366.623147,78.539816,669.607849,669.595829,15835.000000,5708.781151,0.000000,491.000000,5.725316,5.425031,5.500409,5.349653,320.657660,0.979949,826.491862,367.419260,826.991862,657.080740,63813.802655,252.629000,252.598881,2306.000000,812.502570,0.000000,5.327233,5.262450,5.275158,5.249743,315.820496,0.971560
59,HD106306_Bessell R_0219_out.fits,59.000000,0.000000,58589.517291,2458589.517291,2458589.517262,2458589.512062,2458589.512830,-1.000000,-60.146884,NaN,5.000000,0.000000,0.000000,10.055892,5.000000,11.000000,17.000000,6.987928,0.000000,0.029515,0.000000,236.758483,0.000000,64082.982862,253.161136,477.739230,393.775048,478.239230,630.724952,447807.280234,78.539816,669.190051,669.178030,19127.000000,5701.659376,0.000000,506.000000,4.766428,5.191343,5.405399,4.977288,1.448020,0.993205,827.388363,367.905693,827.888363,656.594307,64082.982862,253.161136,253.131203,2793.000000,815.929879,0.000000,4.670567,5.038648,5.188208,4.889088,8.715442,0.996135
60,HD106306_Bessell R_0222_out.fits,60.000000,0.000000,58589.517763,2458589.517763,2458589.517734,2458589.512534,2458589.513302,-1.000000,-59.976441,NaN,5.000000,0.000000,0.000000,10.406087,5.000000,11.000000,17.000000,7.041537,0.000000,0.029297,0.000000,240.346658,0.000000,65976.969551,256.874575,479.126383,393.599959,479.626383,630.900041,464579.295156,78.539816,681.606325,681.594753,18445.000000,5915.207303,0.000000,506.000000,5.428050,5.148536,5.308213,4.988860,333.609087,0.989504,828.678896,367.505234,829.178896,656.994766,65976.969551,256.874575,256.845075,2740.000000,840.044867,0.000000,5.328232,5.025253,5.233691,4.816815,338.813049,0.987434
61,HD106306_Bessell R_0225_out.fits,61.000000,0.000000,58589.518237,2458589.518237,2458589.518208,2458589.513008,2458589.513776,-1.000000,-59.805342,NaN,5.000000,0.000000,0.000000,10.343169,5.000000,11.000000,17.000000,6.987439,0.000000,0.029720,0.000000,235.109626,0.000000,63194.148962,251.399528,479.478117,393.166053,479.978117,631.333947,441565.246743,78.539816,664.509803,664.497716,16142.000000,5622.183337,0.000000,508.000000,5.184464,5.427217,5.379574,5.474860,307.395341,0.995522,829.114172,367.262091,829.614172,657.237909,63194.148962,251.399528,251.369401,2392.000000,804.612895,0.000000,5.095788,5.348407,5.326215,5.370599,310.548536,0.997125
62,HD106306_Bessell R_0228_out.fits,62.000000,0.000000,58589.518713,2458589.518713,2458589.518684,2458589.513483,2458589.514252,-1.000000,-59.633720,NaN,5.000000,0.000000,0.000000,10.021009,5.000000,11.000000,17.000000,7.029188,0.000000,0.029737,0.000000,236.375880,0.000000,63829.123909,252.659260,478.929612,393.179029,479.429612,631.320971,448666.902478,78.539816,669.831968,669.820080,18499.000000,5712.604426,0.000000,506.000000,4.940563,5.284200,5.568951,4.999450,337.903661,0.977537,828.580602,367.154558,829.080602,657.345442,63829.123909,252.659260,252.629268,2791.000000,812.697647,0.000000,4.758285,5.065153,5.337364,4.792942,339.587433,0.979940
63,HD106306_Bessell R_0231_out.fits,63.000000,0.000000,58589.519185,2458589.519185,2458589.519156,2458589.513956,2458589.514724,-1.000000,-59.463143,NaN,5.000000,0.000000,0.000000,9.483766,5.000000,11.000000,17.000000,6.975654,0.000000,0.029077,0.000000,239.901186,0.000000,65809.839463,256.549051,478.459966,393.114738,478.959966,631.385262,459066.672477,78.539816,677.550462,677.538720,22539.000000,5845.018411,0.000000,507.000000,4.386272,5.102255,5.446407,4.758103,341.581194,0.971846,828.038024,367.081938,828.538024,657.418062,65809.839463,256.549051,256.519521,3188.000000,837.916900,0.000000,4.560252,4.995880,5.391219,4.600540,344.910539,0.966897
64,HD106306_Bessell R_0234_out.fits,64.000000,0.000000,58589.519663,2458589.519663,2458589.519634,2458589.514434,2458589.515202,-1.000000,-59.290627,NaN,5.000000,0.000000,0.000000,10.436317,5.000000,11.000000,17.000000,6.961536,0.000000,0.029736,0.000000,234.112058,0.000000,62688.269674,250.391397,477.659003,393.131619,478.159003,631.368381,436406.623761,78.539816,660.616832,660.604760,13826.000000,5556.501710,0.000000,504.000000,5.880292,5.591146,5.583592,5.598699,314.164464,0.991415,827.195259,367.142214,827.695259,657.357786,62688.269674,250.391397,250.361116,2164.000000,798.171839,0.000000,5.508576,5.482721,5.458864,5.506579,312.462154,0.990324
65,HD106306_Bessell R_0237_out.fits,65.000000,0.000000,58589.520136,2458589.520136,2458589.520107,2458589.514906,2458589.515675,-1.000000,-59.120050,NaN,5.000000,0.000000,0.000000,10.769054,5.000000,11.000000,17.000000,7.068274,0.000000,0.029500,0.000000,239.601929,0.000000,65537.921916,256.018515,479.188354,392.827352,479.688354,631.672648,463239.992004,78.539816,680.623119,680.611603,16877.000000,5898.154765,0.000000,516.000000,5.612015,5.264435,5.417669,5.111201,336.017180,0.992454,828.669807,366.829387,829.169807,657.670613,65537.921916,256.018515,255.988993,2582.000000,834.454739,0.000000,5.489777,5.079279,5.210227,4.948330,337.505644,0.994692
66,HD106306_Bessell R_0240_out.fits,66.000000,0.000000,58589.520613,2458589.520613,2458589.520584,2458589.515384,2458589.516152,-1.000000,-58.947588,NaN,5.000000,0.000000,0.000000,10.532577,5.000000,11.000000,17.000000,7.119449,0.000000,0.029975,0.000000,237.511028,0.000000,64341.844375,253.671879,479.931816,392.919519,480.431816,631.580481,458078.474504,78.539816,676.820804,676.809093,17846.000000,5832.436283,0.000000,506.000000,5.248933,5.267244,5.473758,5.060731,343.294080,0.991203,829.475674,366.927982,829.975674,657.572018,64341.844375,253.671879,253.642006,2542.000000,819.225806,0.000000,5.047166,5.149360,5.310364,4.988356,344.735443,0.994740
67,HD106306_Bessell R_0243_out.fits,67.000000,0.000000,58589.521085,2458589.521085,2458589.521056,2458589.515856,2458589.516624,-1.000000,-58.777400,NaN,5.000000,0.000000,0.000000,11.099753,5.000000,11.000000,17.000000,6.982550,0.000000,0.030408,0.000000,229.631337,0.000000,60289.085814,245.553790,480.127237,392.637855,480.627237,631.862145,420971.581502,78.539816,648.829516,648.816940,13284.000000,5359.976648,0.000000,506.000000,5.939981,5.725810,5.979651,5.471968,16.457878,0.988888,829.636911,366.524143,830.136911,657.975857,60289.085814,245.553790,245.522929,2131.000000,767.624482,0.000000,5.726949,5.546824,5.771448,5.322200,22.227548,0.987168
68,HD106306_Bessell R_0246_out.fits,68.000000,0.000000,58589.521563,2458589.521563,2458589.521534,2458589.516333,2458589.517102,-1.000000,-58.604951,NaN,5.000000,0.000000,0.000000,11.265149,5.000000,11.000000,17.000000,6.964637,0.000000,0.029422,0.000000,236.718090,0.000000,64087.935282,253.170921,481.020947,392.380418,481.520947,632.119582,446349.209570,78.539816,668.099662,668.087765,13898.000000,5683.094644,0.000000,505.000000,5.843941,5.530016,5.528647,5.531386,314.843409,0.991789,830.621943,366.378427,831.121943,658.121573,64087.935282,253.170921,253.140981,2205.000000,815.992935,0.000000,5.586604,5.323395,5.275992,5.370798,310.216936,0.988517
69,HD106306_Bessell R_0249_out.fits,69.000000,0.000000,58589.522034,2458589.522034,2458589.522005,2458589.516805,2458589.517573,-1.000000,-58.434754,NaN,5.000000,0.000000,0.000000,10.506085,5.000000,11.000000,17.000000,7.071953,0.000000,0.029912,0.000000,236.426260,0.000000,63808.235378,252.617892,481.363480,392.615453,481.863480,631.884547,451248.823888,78.539816,671.756469,671.744664,18205.000000,5745.478471,0.000000,513.000000,4.890129,5.277531,5.533362,5.021701,345.653839,0.987842,830.984256,366.573476,831.484256,657.926524,63808.235378,252.617892,252.587950,2536.000000,812.431686,0.000000,4.856892,5.267054,5.592521,4.941588,345.711709,0.980346
70,HD106306_Bessell R_0252_out.fits,70.000000,0.000000,58589.522508,2458589.522508,2458589.522479,2458589.517279,2458589.518047,-1.000000,-58.263654,NaN,5.000000,0.000000,0.000000,11.183008,5.000000,11.000000,17.000000,7.041464,0.000000,0.030359,0.000000,231.938839,0.000000,61442.244060,247.890754,481.606064,392.593764,482.106064,631.906236,432643.326923,78.539816,657.762524,657.750041,13542.000000,5508.585926,0.000000,504.000000,6.052334,5.595603,5.718892,5.472314,328.859358,0.991033,831.179085,366.617079,831.679085,657.882921,61442.244060,247.890754,247.860168,2030.000000,782.306949,0.000000,5.807595,5.474902,5.628424,5.321381,331.570932,0.989494
71,HD106306_Bessell R_0255_out.fits,71.000000,0.000000,58589.522985,2458589.522985,2458589.522956,2458589.517755,2458589.518524,-1.000000,-58.091602,NaN,5.000000,0.000000,0.000000,10.796590,5.000000,11.000000,17.000000,7.022846,0.000000,0.029713,0.000000,236.353036,0.000000,63823.972568,252.649082,483.355809,392.436511,483.855809,632.063489,448225.925071,78.539816,669.502753,669.490787,16478.000000,5706.989728,0.000000,502.000000,5.217524,5.338008,5.386282,5.289735,323.628614,0.996284,832.900333,366.303524,833.400333,658.196476,63823.972568,252.649082,252.619056,2562.000000,812.632058,0.000000,5.192649,5.216231,5.191760,5.240702,310.574030,0.996282
72,HD106306_Bessell R_0258_out.fits,72.000000,0.000000,58589.523457,2458589.523457,2458589.523428,2458589.518228,2458589.518996,-1.000000,-57.921017,NaN,5.000000,0.000000,0.000000,11.019117,5.000000,11.000000,17.000000,7.060353,0.000000,0.029989,0.000000,235.427863,0.000000,63283.425337,251.577065,483.853685,392.468970,484.353685,632.031030,446803.311593,78.539816,668.439430,668.427522,15568.000000,5688.876450,0.000000,498.000000,5.679057,5.443808,5.917240,4.970377,346.973488,0.963077,833.538032,366.493807,834.038032,658.006193,63283.425337,251.577065,251.546878,2365.000000,805.749597,0.000000,5.562586,5.296270,5.678255,4.914285,343.127595,0.970218
73,HD106306_Bessell R_0261_out.fits,73.000000,0.000000,58589.523935,2458589.523935,2458589.523906,2458589.518706,2458589.519474,-1.000000,-57.748551,NaN,5.000000,0.000000,0.000000,10.484269,5.000000,11.000000,17.000000,7.062795,0.000000,0.029685,0.000000,237.921553,0.000000,64628.213228,254.235704,483.788173,391.813133,484.288173,632.686867,456455.844247,78.539816,675.621101,675.609219,19514.000000,5811.776313,0.000000,505.000000,5.094283,5.140145,5.352629,4.927660,333.282036,0.980805,833.442185,365.878435,833.942185,658.621565,64628.213228,254.235704,254.205889,2751.000000,822.871968,0.000000,4.855137,4.986856,5.161284,4.812428,331.445307,0.983445
74,HD106306_Bessell R_0264_out.fits,74.000000,0.000000,58589.524406,2458589.524406,2458589.524378,2458589.519177,2458589.519946,-1.000000,-57.578345,NaN,5.000000,0.000000,0.000000,10.727405,5.000000,11.000000,17.000000,6.985866,0.000000,0.029252,0.000000,238.819542,0.000000,65205.854562,255.369204,485.299517,391.914518,485.799517,632.585482,455519.370201,78.539816,674.927727,674.915776,18195.000000,5799.852755,0.000000,507.000000,5.465008,5.292240,5.119783,5.464697,302.537765,0.976134,834.899935,365.949936,835.399935,658.550064,65205.854562,255.369204,255.339538,2763.000000,830.226726,0.000000,5.505534,5.188197,5.024877,5.351517,300.488590,0.983193
75,HD106306_Bessell R_0267_out.fits,75.000000,0.000000,58589.524884,2458589.524884,2458589.524855,2458589.519655,2458589.520423,-1.000000,-57.405930,NaN,5.000000,0.000000,0.000000,10.932964,5.000000,11.000000,17.000000,7.017030,0.000000,0.029633,0.000000,236.801706,0.000000,64073.113977,253.141672,485.456583,392.251629,485.956583,632.248371,449602.940225,78.539816,670.530321,670.518433,15320.000000,5724.522429,0.000000,499.000000,5.601543,5.447572,5.502007,5.393137,322.994476,0.994737,835.150461,366.268271,835.650461,658.231729,64073.113977,253.141672,253.111680,2341.000000,815.804225,0.000000,5.536980,5.368486,5.457754,5.279217,330.647183,0.995903
76,HD106306_Bessell R_0270_out.fits,76.000000,0.000000,58589.525356,2458589.525356,2458589.525327,2458589.520126,2458589.520895,-1.000000,-57.235737,NaN,5.000000,0.000000,0.000000,12.448714,5.000000,11.000000,17.000000,7.062432,0.000000,0.030199,0.000000,233.865006,0.000000,62443.815491,249.902776,486.161504,391.779207,486.661504,632.720793,441005.205420,78.539816,664.088235,664.076220,11042.000000,5615.052670,0.000000,504.000000,7.228421,5.878481,5.884409,5.872552,44.315248,0.992878,835.526302,365.706654,836.026302,658.793346,62443.815491,249.902776,249.872436,1850.000000,795.059352,0.000000,6.736042,5.702741,5.573945,5.831537,54.392521,0.980344
77,HD106306_Bessell R_0273_out.fits,77.000000,0.000000,58589.525831,2458589.525831,2458589.525802,2458589.520602,2458589.521370,-1.000000,-57.064190,NaN,5.000000,0.000000,0.000000,11.547075,5.000000,11.000000,17.000000,7.007180,0.000000,0.029370,0.000000,238.586694,0.000000,65053.992689,255.071689,487.874421,391.701508,488.374421,632.798492,455845.006380,78.539816,675.168869,675.157027,16494.000000,5803.998884,0.000000,508.000000,5.394593,5.396923,5.270093,5.523753,88.184717,0.997784,837.513144,365.694270,838.013144,658.805730,65053.992689,255.071689,255.041996,2423.000000,828.293160,0.000000,5.250844,5.237839,5.042109,5.433570,270.847197,0.994425
78,HD106306_Bessell R_0276_out.fits,78.000000,0.000000,58589.526306,2458589.526306,2458589.526277,2458589.521077,2458589.521845,-1.000000,-56.892640,NaN,5.000000,0.000000,0.000000,11.933401,5.000000,11.000000,17.000000,6.927902,0.000000,0.029402,0.000000,235.628216,0.000000,63541.498770,252.089438,488.153867,391.976739,488.653867,632.523261,440209.246620,78.539816,663.488829,663.476501,13159.000000,5604.918208,0.000000,502.000000,6.266650,5.574033,5.599486,5.548580,321.489171,0.998346,837.860317,365.794742,838.360317,658.705258,63541.498770,252.089438,252.059346,2058.000000,809.035490,0.000000,6.053077,5.441577,5.425057,5.458096,305.834861,0.999627
