 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
40,HD106306_Bessell V_0161_out.fits,40.000000,0.000000,58589.508165,2458589.508165,2458589.508119,2458589.502935,2458589.503703,-1.000000,-63.441309,NaN,8.000000,0.000000,0.000000,9.417419,5.000000,11.000000,17.000000,56.831607,0.000000,0.575711,0.000000,98.715545,0.000000,9923.646807,99.655412,468.101810,396.020981,468.601810,628.479019,563976.798370,78.539816,750.989445,750.978329,27835.000000,7180.775620,0.000000,518.000000,4.438165,5.055094,5.158488,4.951699,325.432287,0.986819,340.025517,303.747852,340.525517,720.752148,9923.646807,99.655412,99.579608,567.000000,126.351795,0.000000,4.343804,4.540569,4.759477,4.321661,334.595141,0.976823
41,HD106306_Bessell V_0164_out.fits,41.000000,0.000000,58589.508637,2458589.508637,2458589.508590,2458589.503407,2458589.504175,-1.000000,-63.271033,NaN,8.000000,0.000000,0.000000,9.179188,5.000000,11.000000,17.000000,55.385538,0.000000,0.556452,0.000000,99.533398,0.000000,10093.196019,100.502537,468.189201,395.846384,468.689201,628.653616,559017.094560,78.539816,747.680070,747.668845,24278.000000,7117.626710,0.000000,513.000000,4.670791,5.187608,5.233251,5.141965,321.880751,0.994529,339.998957,303.603887,340.498957,720.896113,10093.196019,100.502537,100.427276,541.000000,128.510563,0.000000,4.270167,4.648317,4.770972,4.525662,332.720855,0.991729
42,HD106306_Bessell V_0167_out.fits,42.000000,0.000000,58589.509110,2458589.509110,2458589.509064,2458589.503880,2458589.504649,-1.000000,-63.100030,NaN,8.000000,0.000000,0.000000,9.673054,5.000000,11.000000,17.000000,55.918538,0.000000,0.570797,0.000000,97.965706,0.000000,9776.343126,98.913665,470.066796,395.817929,470.566796,628.682071,546678.815991,78.539816,739.383092,739.371540,20574.000000,6960.530868,0.000000,510.000000,5.200485,5.336332,5.498104,5.174559,328.820797,0.982952,342.023472,303.648038,342.523472,720.851962,9776.343126,98.913665,98.837134,483.000000,124.476267,0.000000,4.966434,4.844309,4.996251,4.692368,326.214094,0.973020
43,HD106306_Bessell V_0170_out.fits,43.000000,0.000000,58589.509588,2458589.509588,2458589.509542,2458589.504358,2458589.505127,-1.000000,-62.927548,NaN,8.000000,0.000000,0.000000,9.543968,5.000000,11.000000,17.000000,54.580507,0.000000,0.544908,0.000000,100.164565,0.000000,10224.180737,101.152068,471.406059,395.341795,471.906059,629.158205,558040.972510,78.539816,747.027063,747.015737,23598.000000,7105.198338,0.000000,515.000000,4.725607,5.155582,5.284516,5.026648,337.824852,0.995114,343.111668,303.084839,343.611668,721.415161,10224.180737,101.152068,101.077328,499.000000,130.178312,0.000000,4.689276,4.693357,4.761980,4.624733,327.256843,0.995035
44,HD106306_Bessell V_0173_out.fits,44.000000,0.000000,58589.510061,2458589.510061,2458589.510014,2458589.504831,2458589.505599,-1.000000,-62.756913,NaN,8.000000,0.000000,0.000000,9.353306,5.000000,11.000000,17.000000,54.001907,0.000000,0.530641,0.000000,101.767342,0.000000,10555.779067,102.778032,471.692141,395.411268,472.192141,629.088732,570032.200074,78.539816,755.010238,754.999298,25339.000000,7257.875389,0.000000,523.000000,4.725228,5.101606,5.160831,5.042381,319.434478,0.977327,343.465506,303.097650,343.965506,721.402350,10555.779067,102.778032,102.704623,536.000000,134.400353,0.000000,4.437416,4.622408,4.563984,4.680831,310.637782,0.972235
45,HD106306_Bessell V_0176_out.fits,45.000000,0.000000,58589.510536,2458589.510536,2458589.510490,2458589.505307,2458589.506075,-1.000000,-62.585187,NaN,8.000000,0.000000,0.000000,9.416176,5.000000,11.000000,17.000000,53.720366,0.000000,0.533561,0.000000,100.682715,0.000000,10333.131971,101.689213,472.445385,394.989543,472.945385,629.510457,555099.633618,78.539816,745.055761,745.044415,22796.000000,7067.748048,0.000000,513.000000,4.743791,5.281480,5.222559,5.340401,308.148374,0.991131,344.262314,302.738913,344.762314,721.761087,10333.131971,101.689213,101.614829,496.000000,131.565522,0.000000,4.735256,4.816649,4.732543,4.900756,306.874134,0.984437
46,HD106306_Bessell V_0179_out.fits,46.000000,0.000000,58589.511011,2458589.511011,2458589.510965,2458589.505781,2458589.506550,-1.000000,-62.413820,NaN,8.000000,0.000000,0.000000,10.197082,5.000000,11.000000,17.000000,55.620423,0.000000,0.566991,0.000000,98.097514,0.000000,9803.558182,99.051080,472.444300,394.971558,472.944300,629.528442,545278.053293,78.539816,738.435040,738.423861,18352.000000,6942.695803,0.000000,516.000000,5.561311,5.571113,5.533528,5.608697,302.992312,0.998901,344.273235,302.697555,344.773235,721.802445,9803.558182,99.051080,98.974774,374.000000,124.822780,0.000000,5.416677,5.102484,4.923341,5.281627,288.665324,0.992221
47,HD106306_Bessell V_0182_out.fits,47.000000,0.000000,58589.511486,2458589.511486,2458589.511440,2458589.506257,2458589.507025,-1.000000,-62.242291,NaN,8.000000,0.000000,0.000000,10.282589,5.000000,11.000000,17.000000,54.487004,0.000000,0.543994,0.000000,100.160957,0.000000,10223.742868,101.149819,472.904017,394.982527,473.404017,629.517473,557061.120234,78.539816,746.370837,746.359708,21730.000000,7092.722471,0.000000,524.000000,5.250582,5.298537,5.174816,5.422258,291.039755,0.996045,344.676050,302.695848,345.176050,721.804152,10223.742868,101.149819,101.075247,480.000000,130.172737,0.000000,5.117514,4.868964,4.563453,5.174476,281.569878,0.981521
48,HD106306_Bessell V_0185_out.fits,48.000000,0.000000,58589.511959,2458589.511959,2458589.511913,2458589.506729,2458589.507498,-1.000000,-62.071630,NaN,8.000000,0.000000,0.000000,10.520211,5.000000,11.000000,17.000000,54.430965,0.000000,0.553036,0.000000,98.422131,0.000000,9872.303783,99.397504,474.405293,394.862269,474.905293,629.637731,537359.021318,78.539816,733.053412,733.042112,17174.000000,6841.867557,0.000000,515.000000,5.698267,5.589294,5.556190,5.622397,300.990036,0.999364,346.269003,302.729912,346.769003,721.770088,9872.303783,99.397504,99.321445,398.000000,125.698076,0.000000,5.059566,5.189936,5.063419,5.316453,285.973093,0.996703
49,HD106306_Bessell V_0188_out.fits,49.000000,0.000000,58589.512433,2458589.512433,2458589.512387,2458589.507203,2458589.507972,-1.000000,-61.900543,NaN,8.000000,0.000000,0.000000,10.555531,5.000000,11.000000,17.000000,54.865358,0.000000,0.548379,0.000000,100.050072,0.000000,10199.876469,101.031812,475.395880,394.582605,475.895880,629.917395,559619.875580,78.539816,748.082924,748.071982,19386.000000,7125.301556,0.000000,520.000000,5.509191,5.373091,5.362761,5.383422,313.799843,0.991570,347.147906,302.422148,347.647906,722.077852,10199.876469,101.031812,100.957078,409.000000,129.868861,0.000000,5.081660,4.954735,4.859099,5.050371,302.940692,0.991082
50,HD106306_Bessell V_0191_out.fits,50.000000,0.000000,58589.512910,2458589.512910,2458589.512863,2458589.507680,2458589.508448,-1.000000,-61.728529,NaN,8.000000,0.000000,0.000000,10.962540,5.000000,11.000000,17.000000,55.977132,0.000000,0.575505,0.000000,97.266171,0.000000,9637.142689,98.207448,475.951546,394.259504,476.451546,630.240496,539459.608086,78.539816,734.484872,734.473409,16507.000000,6868.613058,0.000000,515.000000,5.919634,5.672980,5.854973,5.490986,339.507645,0.992791,347.663404,302.045837,348.163404,722.454163,9637.142689,98.207448,98.130467,357.000000,122.703912,0.000000,5.449916,5.214848,5.329998,5.099699,332.986223,0.994353
51,HD106306_Bessell V_0194_out.fits,51.000000,0.000000,58589.513370,2458589.513370,2458589.513323,2458589.508140,2458589.508908,-1.000000,-61.562465,NaN,8.000000,0.000000,0.000000,10.735004,5.000000,11.000000,17.000000,54.186503,0.000000,0.536273,0.000000,101.042838,0.000000,10405.484965,102.044291,477.148091,394.305514,477.648091,630.194486,563836.842212,78.539816,750.896129,750.885269,20799.000000,7178.993643,0.000000,519.000000,5.313596,5.340833,5.390918,5.290747,324.763329,0.996852,348.918885,302.040039,349.418885,722.459961,10405.484965,102.044291,101.970280,430.000000,132.486749,0.000000,5.193871,4.969208,4.981690,4.956725,317.162288,0.995561
52,HD106306_Bessell V_0197_out.fits,52.000000,0.000000,58589.513836,2458589.513836,2458589.513790,2458589.508606,2458589.509375,-1.000000,-61.394102,NaN,8.000000,0.000000,0.000000,11.080143,5.000000,11.000000,17.000000,55.403179,0.000000,0.571097,0.000000,97.011814,0.000000,9588.572919,97.959795,476.064366,393.939558,476.564366,630.560442,531237.425333,78.539816,728.866210,728.854512,16882.000000,6763.924976,0.000000,521.000000,5.832001,5.649712,5.659509,5.639916,317.965807,0.998874,347.882609,301.848449,348.382609,722.651551,9588.572919,97.959795,97.882737,367.000000,122.085502,0.000000,5.593280,5.285414,5.174180,5.396647,301.683652,0.991191
53,HD106306_Bessell V_0200_out.fits,53.000000,0.000000,58589.514310,2458589.514310,2458589.514264,2458589.509080,2458589.509849,-1.000000,-61.223023,NaN,8.000000,0.000000,0.000000,11.102962,5.000000,11.000000,17.000000,55.594350,0.000000,0.567912,0.000000,97.892618,0.000000,9762.761235,98.844936,476.197683,393.717545,476.697683,630.782455,542754.366823,78.539816,736.724239,736.713057,17543.000000,6910.563229,0.000000,515.000000,5.849853,5.612805,5.462013,5.763597,296.715883,0.991878,347.751201,301.524704,348.251201,722.975296,9762.761235,98.844936,98.768451,381.000000,124.303337,0.000000,5.275928,5.203799,4.946637,5.460961,292.715875,0.980260
54,HD106306_Bessell V_0203_out.fits,54.000000,0.000000,58589.514785,2458589.514785,2458589.514738,2458589.509555,2458589.510323,-1.000000,-61.051644,NaN,8.000000,0.000000,0.000000,11.322004,5.000000,11.000000,17.000000,54.954867,0.000000,0.551122,0.000000,99.714484,0.000000,10131.330466,100.692058,476.637489,393.520315,477.137489,630.979685,556765.916884,78.539816,746.172977,746.161994,17704.000000,7088.963825,0.000000,515.000000,6.102201,5.471824,5.683530,5.260118,351.905859,0.993527,348.461900,301.381252,348.961900,723.118748,10131.330466,100.692058,100.616977,379.000000,128.996106,0.000000,5.438846,5.054931,5.112182,4.997679,328.391645,0.997474
55,HD106306_Bessell V_0206_out.fits,55.000000,0.000000,58589.515258,2458589.515258,2458589.515212,2458589.510028,2458589.510797,-1.000000,-60.880833,NaN,8.000000,0.000000,0.000000,10.733835,5.000000,11.000000,17.000000,54.306282,0.000000,0.540520,0.000000,100.470486,0.000000,10287.624643,101.465228,477.609254,393.560807,478.109254,630.939193,558682.641482,78.539816,747.456426,747.445097,21121.000000,7113.368321,0.000000,511.000000,5.270324,5.234495,5.296716,5.172274,325.608146,0.995686,349.405582,301.502976,349.905582,722.997024,10287.624643,101.465228,101.390642,467.000000,130.986105,0.000000,4.875341,4.797995,4.780083,4.815908,312.792632,0.990591
56,HD106306_Bessell V_0209_out.fits,56.000000,0.000000,58589.515734,2458589.515734,2458589.515688,2458589.510505,2458589.511273,-1.000000,-60.708810,NaN,8.000000,0.000000,0.000000,10.766456,5.000000,11.000000,17.000000,54.368502,0.000000,0.553239,0.000000,98.273099,0.000000,9842.658975,99.248290,476.657345,393.408630,477.157345,631.091370,535130.626314,78.539816,731.532023,731.520438,17583.000000,6813.494750,0.000000,513.000000,5.837591,5.625930,5.873318,5.378542,350.356237,0.991352,348.333276,301.186961,348.833276,723.313039,9842.658975,99.248290,99.172077,399.000000,125.320626,0.000000,4.961486,5.167045,5.361042,4.973049,347.359909,0.993123
57,HD106306_Bessell V_0212_out.fits,57.000000,0.000000,58589.516207,2458589.516207,2458589.516161,2458589.510978,2458589.511746,-1.000000,-60.538179,NaN,8.000000,0.000000,0.000000,11.334110,5.000000,11.000000,17.000000,56.169662,0.000000,0.580902,0.000000,96.693830,0.000000,9523.564754,97.627421,477.537929,393.650064,478.037929,630.849936,534935.417609,78.539816,731.398648,731.386938,15586.000000,6811.009276,0.000000,521.000000,6.159696,5.641328,5.577408,5.705248,307.941031,0.991371,349.190725,301.532630,349.690725,722.967370,9523.564754,97.627421,97.550101,334.000000,121.257793,0.000000,5.742068,5.268270,5.232182,5.304357,311.972034,0.983138
58,HD106306_Bessell V_0215_out.fits,58.000000,0.000000,58589.516681,2458589.516681,2458589.516635,2458589.511452,2458589.512220,-1.000000,-60.367097,NaN,8.000000,0.000000,0.000000,10.657625,5.000000,11.000000,17.000000,54.711185,0.000000,0.544934,0.000000,100.399656,0.000000,10271.750686,101.386917,476.553181,393.578383,477.053181,630.921617,561979.648006,78.539816,749.658491,749.647545,21142.000000,7155.347112,0.000000,517.000000,5.314227,5.281789,5.376824,5.186753,328.634296,0.993835,348.279844,301.329067,348.779844,723.170933,10271.750686,101.386917,101.312388,456.000000,130.783992,0.000000,4.666912,4.882623,4.891913,4.873332,316.048078,0.989175
59,HD106306_Bessell V_0218_out.fits,59.000000,0.000000,58589.517156,2458589.517156,2458589.517110,2458589.511927,2458589.512695,-1.000000,-60.195529,NaN,8.000000,0.000000,0.000000,10.746956,5.000000,11.000000,17.000000,54.115225,0.000000,0.539929,0.000000,100.226559,0.000000,10238.416418,101.222430,476.583921,393.416167,477.083921,631.083833,554054.205628,78.539816,744.353758,744.342592,19065.000000,7054.437245,0.000000,513.000000,5.809869,5.425093,5.500189,5.349998,329.264851,0.996641,348.240705,301.169397,348.740705,723.330603,10238.416418,101.222430,101.147704,473.000000,130.359567,0.000000,5.026418,4.969687,5.052556,4.886819,327.394993,0.993677
60,HD106306_Bessell V_0221_out.fits,60.000000,0.000000,58589.517630,2458589.517630,2458589.517584,2458589.512401,2458589.513169,-1.000000,-60.024451,NaN,8.000000,0.000000,0.000000,10.026416,5.000000,11.000000,17.000000,54.437045,0.000000,0.542477,0.000000,100.348980,0.000000,10262.333204,101.340540,478.616820,393.169434,479.116820,631.330566,558651.092273,78.539816,747.435222,747.424093,23628.000000,7112.966624,0.000000,509.000000,4.788287,5.188369,5.493555,4.883183,341.199988,0.978104,350.330646,301.011593,350.830646,723.488407,10262.333204,101.340540,101.265823,495.000000,130.664085,0.000000,4.517588,4.730498,5.011788,4.449208,336.786171,0.970440
61,HD106306_Bessell V_0224_out.fits,61.000000,0.000000,58589.518107,2458589.518107,2458589.518060,2458589.512877,2458589.513646,-1.000000,-59.852466,NaN,8.000000,0.000000,0.000000,10.013177,5.000000,11.000000,17.000000,55.146113,0.000000,0.552197,0.000000,99.866698,0.000000,10161.627646,100.842362,478.847660,392.931864,479.347660,631.568136,560374.268039,78.539816,748.586903,748.576104,20832.000000,7134.906779,0.000000,518.000000,5.331064,5.400419,5.488489,5.312348,327.557074,0.994098,350.725905,300.733124,351.225905,723.766876,10161.627646,100.842362,100.767450,457.000000,129.381862,0.000000,4.668875,4.981543,5.015384,4.947701,318.710039,0.988932
62,HD106306_Bessell V_0227_out.fits,62.000000,0.000000,58589.518581,2458589.518581,2458589.518534,2458589.513351,2458589.514120,-1.000000,-59.681354,NaN,8.000000,0.000000,0.000000,10.555551,5.000000,11.000000,17.000000,55.729748,0.000000,0.566342,0.000000,98.403023,0.000000,9864.325206,99.357333,478.702976,392.959324,479.202976,631.540676,549736.358069,78.539816,741.447666,741.436495,17211.000000,6999.460703,0.000000,518.000000,5.893876,5.538578,5.561964,5.515191,324.465455,0.999322,350.528585,300.782925,351.028585,723.717075,9864.325206,99.357333,99.281301,400.000000,125.596489,0.000000,5.204049,5.106200,5.158201,5.054199,325.672571,0.996869
63,HD106306_Bessell V_0230_out.fits,63.000000,0.000000,58589.519056,2458589.519056,2458589.519010,2458589.513827,2458589.514595,-1.000000,-59.509807,NaN,8.000000,0.000000,0.000000,11.331956,5.000000,11.000000,17.000000,54.924287,0.000000,0.551221,0.000000,99.641098,0.000000,10116.540656,100.618620,478.307092,392.573750,478.807092,631.926250,555643.785276,78.539816,745.420798,745.409555,16784.000000,7074.676402,0.000000,512.000000,6.315929,5.537267,5.801473,5.273062,352.876799,0.990350,350.208767,300.355785,350.708767,724.144215,10116.540656,100.618620,100.543425,368.000000,128.807796,0.000000,5.792431,5.140156,5.451907,4.828405,359.844319,0.985393
64,HD106306_Bessell V_0233_out.fits,64.000000,0.000000,58589.519528,2458589.519528,2458589.519481,2458589.514298,2458589.515066,-1.000000,-59.339564,NaN,8.000000,0.000000,0.000000,12.114358,5.000000,11.000000,17.000000,55.393763,0.000000,0.568411,0.000000,97.453730,0.000000,9676.103821,98.405619,477.691340,392.686521,478.191340,631.813479,535995.797098,78.539816,732.123049,732.111628,15037.000000,6824.510447,0.000000,514.000000,6.721887,5.795863,5.661488,5.930238,292.885216,0.995586,349.401569,300.491648,349.901569,724.008352,9676.103821,98.405619,98.328773,297.000000,123.199980,0.000000,6.174872,5.452819,5.339021,5.566618,303.514700,0.988571
65,HD106306_Bessell V_0236_out.fits,65.000000,0.000000,58589.520003,2458589.520003,2458589.519956,2458589.514773,2458589.515542,-1.000000,-59.168064,NaN,8.000000,0.000000,0.000000,11.442807,5.000000,11.000000,17.000000,55.793708,0.000000,0.566093,0.000000,98.559205,0.000000,9895.454803,99.513942,478.175040,392.946709,478.675040,631.553291,552104.120193,78.539816,743.042666,743.031519,18813.000000,7029.607986,0.000000,510.000000,5.320412,5.534155,5.718040,5.350269,326.373203,0.970525,349.886205,300.775114,350.386205,723.724886,9895.454803,99.513942,99.437873,395.000000,125.992844,0.000000,5.450844,5.143629,5.370150,4.917108,327.074639,0.953830
66,HD106306_Bessell V_0239_out.fits,66.000000,0.000000,58589.520479,2458589.520479,2458589.520433,2458589.515250,2458589.516018,-1.000000,-58.996049,NaN,8.000000,0.000000,0.000000,10.968383,5.000000,11.000000,17.000000,54.310034,0.000000,0.540407,0.000000,100.498437,0.000000,10293.315304,101.493181,479.549395,393.058828,480.049395,631.441172,559030.300092,78.539816,747.688798,747.677780,21235.000000,7117.794848,0.000000,520.000000,5.495608,5.432626,5.492717,5.372535,322.134508,0.991946,351.390464,300.768224,351.890464,723.731776,10293.315304,101.493181,101.418787,482.000000,131.058561,0.000000,4.998352,4.937970,5.015976,4.859964,322.640223,0.985635
67,HD106306_Bessell V_0242_out.fits,67.000000,0.000000,58589.520952,2458589.520952,2458589.520906,2458589.515723,2458589.516491,-1.000000,-58.825418,NaN,8.000000,0.000000,0.000000,11.029477,5.000000,11.000000,17.000000,56.081529,0.000000,0.573564,0.000000,97.777363,0.000000,9738.301274,98.721081,479.760844,392.542825,480.260844,631.957175,546138.826932,78.539816,739.017610,739.006513,17250.000000,6953.655514,0.000000,520.000000,5.868465,5.545704,5.821680,5.269727,8.983899,0.989106,351.661047,300.329705,352.161047,724.170295,9738.301274,98.721081,98.644598,369.000000,123.991903,0.000000,5.222105,5.178201,5.463933,4.892469,12.609930,0.985209
68,HD106306_Bessell V_0245_out.fits,68.000000,0.000000,58589.521428,2458589.521428,2458589.521382,2458589.516199,2458589.516967,-1.000000,-58.653429,NaN,8.000000,0.000000,0.000000,10.791668,5.000000,11.000000,17.000000,56.750197,0.000000,0.594944,0.000000,95.387534,0.000000,9266.526648,96.302000,480.601789,392.305715,481.101789,632.194285,525877.217253,78.539816,725.179816,725.168028,18039.000000,6695.676687,0.000000,521.000000,5.509778,5.555093,5.581092,5.529093,324.787483,0.999219,352.418105,300.215926,352.918105,724.284074,9266.526648,96.302000,96.223616,368.000000,117.985082,0.000000,5.044081,5.155314,5.111548,5.199080,291.412129,0.999464
69,HD106306_Bessell V_0248_out.fits,69.000000,0.000000,58589.521902,2458589.521902,2458589.521856,2458589.516673,2458589.517441,-1.000000,-58.482316,NaN,8.000000,0.000000,0.000000,12.443548,5.000000,11.000000,17.000000,57.550980,0.000000,0.605523,0.000000,95.043402,0.000000,9197.621473,95.943558,481.390336,392.554798,481.890336,631.945202,529332.125449,78.539816,727.557782,727.546511,12487.000000,6739.665944,0.000000,523.000000,7.361509,5.924312,5.815063,6.033560,285.705375,0.998134,353.112423,300.405453,353.612423,724.094547,9197.621473,95.943558,95.864920,256.000000,117.107754,0.000000,6.733919,5.687911,5.452941,5.922882,284.155191,0.991223
70,HD106306_Bessell V_0251_out.fits,70.000000,0.000000,58589.522378,2458589.522378,2458589.522331,2458589.517148,2458589.517917,-1.000000,-58.310766,NaN,8.000000,0.000000,0.000000,12.091348,5.000000,11.000000,17.000000,55.366723,0.000000,0.561960,0.000000,98.524373,0.000000,9889.807698,99.485565,480.880403,392.216509,481.380403,632.283491,547566.248146,78.539816,739.982791,739.971598,16644.000000,6971.830005,0.000000,510.000000,6.182941,5.671331,5.819243,5.523420,323.029842,0.964496,352.623083,300.016365,353.123083,724.483635,9889.807698,99.485565,99.409474,367.000000,125.920943,0.000000,5.556208,5.220763,5.407104,5.034421,323.954624,0.946249
71,HD106306_Bessell V_0254_out.fits,71.000000,0.000000,58589.522850,2458589.522850,2458589.522804,2458589.517621,2458589.518389,-1.000000,-58.140155,NaN,8.000000,0.000000,0.000000,11.139423,5.000000,11.000000,17.000000,55.316248,0.000000,0.555232,0.000000,99.627211,0.000000,10112.443372,100.598257,482.226010,392.318608,482.726010,632.181392,559382.422200,78.539816,747.924253,747.913201,20643.000000,7122.278206,0.000000,512.000000,5.305476,5.374726,5.174035,5.575417,285.910655,0.992297,353.981582,300.168715,354.481582,724.331285,10112.443372,100.598257,100.523047,446.000000,128.755628,0.000000,4.882020,4.924032,4.613094,5.234971,279.360490,0.982359
72,HD106306_Bessell V_0257_out.fits,72.000000,0.000000,58589.523324,2458589.523324,2458589.523278,2458589.518095,2458589.518863,-1.000000,-57.969035,NaN,8.000000,0.000000,0.000000,10.535086,5.000000,11.000000,17.000000,55.465559,0.000000,0.553594,0.000000,100.191743,0.000000,10226.783583,101.164886,483.679243,392.075756,484.179243,632.424244,567234.265433,78.539816,753.154971,753.144157,22508.000000,7222.250979,0.000000,520.000000,5.191738,5.366682,5.255152,5.478211,287.502217,0.997427,355.453351,299.944000,355.953351,724.556000,10226.783583,101.164886,101.090250,471.000000,130.211453,0.000000,4.739012,4.860102,4.730921,4.989283,285.862597,0.996099
73,HD106306_Bessell V_0260_out.fits,73.000000,0.000000,58589.523801,2458589.523801,2458589.523754,2458589.518572,2458589.519340,-1.000000,-57.797033,NaN,8.000000,0.000000,0.000000,11.023747,5.000000,11.000000,17.000000,54.769068,0.000000,0.546490,0.000000,100.219690,0.000000,10234.803802,101.204603,483.601717,391.626332,484.101717,632.873668,560550.663206,78.539816,748.704754,748.693875,18470.000000,7137.152712,0.000000,511.000000,6.084428,5.491555,5.836535,5.146576,341.357192,0.975259,355.429207,299.497356,355.929207,725.002644,10234.803802,101.204603,101.129825,384.000000,130.313569,0.000000,5.427980,5.042578,5.376781,4.708375,337.097998,0.964161
74,HD106306_Bessell V_0263_out.fits,74.000000,0.000000,58589.524273,2458589.524273,2458589.524227,2458589.519044,2458589.519812,-1.000000,-57.626401,NaN,8.000000,0.000000,0.000000,10.898278,5.000000,11.000000,17.000000,54.696220,0.000000,0.542010,0.000000,100.913648,0.000000,10377.173947,101.905534,484.344299,392.091364,484.844299,632.408636,567592.188624,78.539816,753.392681,753.381607,20271.000000,7226.808198,0.000000,513.000000,5.507723,5.359624,4.986632,5.732617,291.984134,0.962961,356.137111,299.932906,356.637111,724.567094,10377.173947,101.905534,101.831309,458.000000,132.126282,0.000000,5.265087,4.948396,4.515144,5.381648,291.995053,0.941660
75,HD106306_Bessell V_0266_out.fits,75.000000,0.000000,58589.524750,2458589.524750,2458589.524704,2458589.519521,2458589.520289,-1.000000,-57.454391,NaN,8.000000,0.000000,0.000000,11.478927,5.000000,11.000000,17.000000,55.432383,0.000000,0.562002,0.000000,98.633748,0.000000,9911.549464,99.594756,485.040487,391.874692,485.540487,632.625308,549420.806303,78.539816,741.234853,741.223655,16077.000000,6995.442973,0.000000,512.000000,6.298071,5.669431,5.708632,5.630230,327.381606,0.998910,356.892422,299.788367,357.392422,724.711633,9911.549464,99.594756,99.518788,351.000000,126.197767,0.000000,5.761504,5.321686,5.357563,5.285808,325.052486,0.998462
76,HD106306_Bessell V_0269_out.fits,76.000000,0.000000,58589.525224,2458589.525224,2458589.525178,2458589.519995,2458589.520763,-1.000000,-57.283304,NaN,8.000000,0.000000,0.000000,11.633444,5.000000,11.000000,17.000000,54.849017,0.000000,0.554536,0.000000,98.909716,0.000000,9968.926274,99.882402,485.487190,391.714759,485.987190,632.785241,546785.802229,78.539816,739.455383,739.443941,16101.000000,6961.893059,0.000000,511.000000,6.208722,5.646742,5.578173,5.715311,55.948000,0.995760,357.403143,299.493588,357.903143,725.006412,9968.926274,99.882402,99.806633,347.000000,126.928312,0.000000,5.579239,5.243844,5.155114,5.332574,58.484427,0.994435
77,HD106306_Bessell V_0272_out.fits,77.000000,0.000000,58589.525700,2458589.525700,2458589.525654,2458589.520471,2458589.521240,-1.000000,-57.111277,NaN,8.000000,0.000000,0.000000,11.211261,5.000000,11.000000,17.000000,54.407551,0.000000,0.546650,0.000000,99.529059,0.000000,10095.516199,100.514012,487.182818,391.601619,487.682818,632.898381,549272.317154,78.539816,741.134800,741.123365,19002.000000,6993.552350,0.000000,520.000000,5.455466,5.494492,5.272790,5.716194,284.058406,0.991655,359.035225,299.475804,359.535225,725.024196,10095.516199,100.514012,100.438894,418.000000,128.540104,0.000000,5.333612,5.111286,4.755139,5.467434,277.349186,0.979443
78,HD106306_Bessell V_0275_out.fits,78.000000,0.000000,58589.526173,2458589.526173,2458589.526127,2458589.520944,2458589.521712,-1.000000,-56.940654,NaN,8.000000,0.000000,0.000000,10.897291,5.000000,11.000000,17.000000,54.314698,0.000000,0.541860,0.000000,100.237469,0.000000,10239.958654,101.230029,487.824672,391.123019,488.324672,633.376981,556180.264141,78.539816,745.780556,745.769328,19725.000000,7081.507063,0.000000,515.000000,5.429718,5.556260,5.391561,5.720959,294.128448,0.992085,359.610559,299.006028,360.110559,725.493972,10239.958654,101.230029,101.155346,430.000000,130.379203,0.000000,5.153603,5.097411,4.724407,5.470414,282.868892,0.973884
79,HD106306_Bessell V_0278_out.fits,79.000000,0.000000,58589.526650,2458589.526650,2458589.526603,2458589.521420,2458589.522189,-1.000000,-56.768656,NaN,8.000000,0.000000,0.000000,11.044912,5.000000,11.000000,17.000000,53.784038,0.000000,0.536243,0.000000,100.297865,0.000000,10254.130948,101.300063,487.767973,391.318612,488.267973,633.181388,551508.568574,78.539816,742.641902,742.630556,17996.000000,7022.025188,0.000000,509.000000,5.846782,5.593447,5.949306,5.237588,16.225146,0.977447,359.564161,299.084883,360.064161,725.415117,10254.130948,101.300063,101.225316,419.000000,130.559650,0.000000,5.345751,5.203036,5.448025,4.958047,20.702404,0.984306
