 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
1,HD147302_Bessell B_0943_out.fits,1.000000,0.000000,58589.740877,2458589.740877,2458589.740808,2458589.735657,2458589.736425,2.817782,20.607038,NaN,12.000000,0.000000,0.000000,5.708934,5.000000,11.000000,17.000000,48.084048,0.000000,0.348465,0.000000,137.988278,0.000000,19444.508961,139.471077,448.967030,427.604878,449.467030,596.895122,934970.696175,78.539816,967.234000,966.643745,29523.000000,11904.416635,5.997512,463.000000,5.821554,5.507420,5.680634,5.334206,23.505253,0.991507,669.900660,650.488849,670.400660,374.011151,19444.508961,139.471077,139.416066,684.000000,247.575177,0.000000,5.596314,5.264381,5.437935,5.090827,25.611878,0.988940
2,HD147302_Bessell B_0946_out.fits,2.000000,0.000000,58589.741428,2458589.741428,2458589.741359,2458589.736208,2458589.736976,2.792546,20.805514,NaN,12.000000,0.000000,0.000000,8.394604,5.000000,11.000000,17.000000,48.329890,0.000000,0.349996,0.000000,138.087120,0.000000,19470.101035,139.562760,449.663378,427.400699,450.163378,597.099301,940987.837567,78.539816,970.050276,970.040276,31118.000000,11981.029259,0.000000,467.000000,5.690346,5.487052,5.497986,5.476119,41.831777,0.998696,670.579952,650.199321,671.079952,374.300679,19470.101035,139.562760,139.507853,747.000000,247.901026,0.000000,5.389928,5.247332,5.188074,5.306590,61.993047,0.998368
3,HD147302_Bessell B_0949_out.fits,3.000000,0.000000,58589.741983,2458589.741983,2458589.741914,2458589.736763,2458589.737531,2.767617,21.005360,NaN,12.000000,0.000000,0.000000,9.809600,5.000000,11.000000,17.000000,48.754839,0.000000,0.358360,0.000000,136.049873,0.000000,18896.884299,137.493782,449.521157,426.809678,450.021157,597.690322,921314.550544,78.539816,960.068141,959.634542,29411.000000,11730.541189,4.252125,470.000000,5.717219,5.574566,5.584053,5.565078,44.201794,0.985072,670.537558,649.749839,671.037558,374.750161,18896.884299,137.493782,137.438101,659.000000,240.602604,0.000000,5.507377,5.384351,5.370375,5.398327,45.988446,0.977353
4,HD147302_Bessell B_0952_out.fits,4.000000,0.000000,58589.742539,2458589.742539,2458589.742470,2458589.737319,2458589.738087,2.743099,21.205686,NaN,12.000000,0.000000,0.000000,10.745099,5.000000,11.000000,17.000000,48.864427,0.000000,0.360177,0.000000,135.667646,0.000000,18789.905850,137.104287,449.485171,426.527450,449.985171,597.972550,918157.974238,78.539816,958.210805,958.200398,28553.000000,11690.350411,0.000000,460.000000,6.056708,5.521617,5.549672,5.493561,42.311901,0.988237,670.467601,649.421556,670.967601,375.078444,18789.905850,137.104287,137.048273,644.000000,239.240512,0.000000,5.623890,5.325539,5.300497,5.350582,46.990070,0.981643
5,HD147302_Bessell B_0955_out.fits,5.000000,0.000000,58589.743094,2458589.743094,2458589.743025,2458589.737874,2458589.738642,2.719093,21.405576,NaN,12.000000,0.000000,0.000000,10.634517,5.000000,11.000000,17.000000,48.588920,0.000000,0.354488,0.000000,137.068071,0.000000,19181.892643,138.526559,448.281594,426.307315,448.781594,598.192685,932027.452257,78.539816,965.434081,965.397297,32266.000000,11866.942090,0.228571,446.000000,5.408660,5.449522,5.585839,5.313206,10.396324,0.997140,669.196196,649.100788,669.696196,375.399212,19181.892643,138.526559,138.470866,711.000000,244.231443,0.000000,5.115274,5.212430,5.339347,5.085512,23.611047,0.994865
6,HD147302_Bessell B_0958_out.fits,6.000000,0.000000,58589.743649,2458589.743649,2458589.743580,2458589.738429,2458589.739197,2.695534,21.605441,NaN,12.000000,0.000000,0.000000,10.483443,5.000000,11.000000,17.000000,48.498384,0.000000,0.349381,0.000000,138.812199,0.000000,19673.639464,140.289967,448.782023,425.847720,449.282023,598.652280,954139.714110,78.539816,976.832868,976.768642,35363.000000,12148.484152,0.475410,479.000000,5.189649,5.239398,5.456437,5.022358,30.527601,0.970795,669.687870,648.756323,670.187870,375.743677,19673.639464,140.289967,140.235542,756.000000,250.492558,0.000000,5.142721,4.954701,5.158234,4.751167,31.206769,0.968631
7,HD147302_Bessell B_0961_out.fits,7.000000,0.000000,58589.744206,2458589.744206,2458589.744136,2458589.738986,2458589.739754,2.672331,21.805976,NaN,12.000000,0.000000,0.000000,10.152285,5.000000,11.000000,17.000000,47.874565,0.000000,0.344908,0.000000,138.803979,0.000000,19676.596570,140.300587,449.486596,425.883527,449.986596,598.616473,942008.502503,78.539816,970.710438,970.432031,35524.000000,11994.024769,2.624138,469.000000,5.008651,5.290134,5.338670,5.241597,39.411713,0.991039,670.430644,648.822362,670.930644,375.677638,19676.596570,140.300587,140.246003,850.000000,250.530209,0.000000,4.812475,5.067556,5.162807,4.972305,37.037137,0.981243
8,HD147302_Bessell B_0964_out.fits,8.000000,0.000000,58589.744763,2458589.744763,2458589.744693,2458589.739542,2458589.740311,2.649541,22.006613,NaN,12.000000,0.000000,0.000000,10.984119,5.000000,11.000000,17.000000,48.972245,0.000000,0.363991,0.000000,134.542292,0.000000,18478.797807,135.965032,449.849101,425.917490,450.349101,598.582510,904948.204518,78.539816,951.292874,951.282438,26383.000000,11522.158399,0.000000,455.000000,6.073012,5.755932,5.924362,5.587502,24.654541,0.991956,670.834614,648.720735,671.334614,375.779265,18478.797807,135.965032,135.908458,598.000000,235.279361,0.000000,5.742940,5.558341,5.736075,5.380608,24.258430,0.990698
9,HD147302_Bessell B_0967_out.fits,9.000000,0.000000,58589.745319,2458589.745319,2458589.745249,2458589.740099,2458589.740867,2.627197,22.206961,NaN,12.000000,0.000000,0.000000,11.066805,5.000000,11.000000,17.000000,48.297966,0.000000,0.352783,0.000000,136.905430,0.000000,19138.681197,138.370256,448.947020,425.723001,449.447020,598.776999,924359.372059,78.539816,961.465582,961.406616,30400.000000,11769.309061,0.419890,474.000000,5.709923,5.548333,5.798978,5.297687,14.071100,0.989544,669.881579,648.637149,670.381579,375.862851,19138.681197,138.370256,138.314994,697.000000,243.681257,0.000000,5.439569,5.313955,5.565693,5.062217,17.113907,0.986927
10,HD147302_Bessell B_0970_out.fits,10.000000,0.000000,58589.745873,2458589.745873,2458589.745804,2458589.740653,2458589.741422,2.605302,22.406869,NaN,12.000000,0.000000,0.000000,10.941302,5.000000,11.000000,17.000000,47.950907,0.000000,0.347341,0.000000,138.051365,0.000000,19463.162840,139.537987,448.028082,425.791617,448.528082,598.708383,933276.318146,78.539816,966.067547,966.057002,31938.000000,11882.843144,0.000000,457.000000,5.509398,5.434776,5.481906,5.387645,39.901323,0.990404,668.917214,648.628619,669.417214,375.871381,19463.162840,139.537987,139.482898,724.000000,247.812686,0.000000,5.306401,5.189712,5.246049,5.133375,40.125263,0.983566
11,HD147302_Bessell B_0973_out.fits,11.000000,0.000000,58589.746428,2458589.746428,2458589.746359,2458589.741208,2458589.741977,2.583797,22.606784,NaN,12.000000,0.000000,0.000000,11.064905,5.000000,11.000000,17.000000,48.029126,0.000000,0.350439,0.000000,137.054203,0.000000,19182.735467,138.529483,449.428040,425.723955,449.928040,598.776045,921330.013847,78.539816,960.184977,959.533877,30306.000000,11730.738074,6.427762,459.000000,5.779525,5.415938,5.561001,5.270874,25.898361,0.992508,670.304444,648.573647,670.804444,375.926353,19182.735467,138.529483,138.474028,727.000000,244.242174,0.000000,5.408983,5.132095,5.242737,5.021452,31.551044,0.990925
12,HD147302_Bessell B_0976_out.fits,12.000000,0.000000,58589.746983,2458589.746983,2458589.746914,2458589.741763,2458589.742531,2.562669,22.806717,NaN,12.000000,0.000000,0.000000,11.889614,5.000000,11.000000,17.000000,48.292342,0.000000,0.355209,0.000000,135.954698,0.000000,18874.237007,137.411460,449.248775,425.537309,449.748775,598.962691,911481.111166,78.539816,955.086603,954.343939,26533.000000,11605.337950,7.477723,463.000000,6.395947,5.671491,5.653500,5.689481,47.106481,0.992542,670.050009,648.430694,670.550009,376.069306,18874.237007,137.411460,137.355625,614.000000,240.314249,0.000000,6.318376,5.496260,5.403613,5.588907,54.598209,0.989493
13,HD147302_Bessell B_0979_out.fits,13.000000,0.000000,58589.747539,2458589.747539,2458589.747470,2458589.742319,2458589.743088,2.541864,23.007114,NaN,12.000000,0.000000,0.000000,11.866715,5.000000,11.000000,17.000000,48.989866,0.000000,0.370584,0.000000,132.196365,0.000000,17840.316405,133.596457,448.507126,425.221975,449.007126,599.278025,873994.708818,78.539816,935.103975,934.649763,25375.000000,11128.046252,4.263975,453.000000,6.014373,5.759212,5.661413,5.857010,55.735590,0.991396,669.396197,648.036825,669.896197,376.463175,17840.316405,133.596457,133.538843,559.000000,227.149963,0.000000,5.829443,5.641528,5.545072,5.737983,53.820091,0.987275
14,HD147302_Bessell B_0982_out.fits,14.000000,0.000000,58589.748095,2458589.748095,2458589.748026,2458589.742876,2458589.743644,2.521422,23.207501,NaN,12.000000,0.000000,0.000000,11.273229,5.000000,11.000000,17.000000,48.395627,0.000000,0.348102,0.000000,139.027242,0.000000,19735.508067,140.510534,449.115099,425.203427,449.615099,599.296573,955112.283097,78.539816,977.303406,977.293518,33203.000000,12160.867285,0.000000,451.000000,5.407728,5.387584,5.442941,5.332228,36.181058,0.995401,670.041960,647.975852,670.541960,376.524148,19735.508067,140.510534,140.455719,760.000000,251.280293,0.000000,5.272014,5.134196,5.153907,5.114485,41.996828,0.994616
15,HD147302_Bessell B_0985_out.fits,15.000000,0.000000,58589.748649,2458589.748649,2458589.748580,2458589.743429,2458589.744197,2.501426,23.406964,NaN,12.000000,0.000000,0.000000,10.755695,5.000000,11.000000,17.000000,48.116434,0.000000,0.345755,0.000000,139.163508,0.000000,19776.729472,140.657062,448.911559,424.875715,449.411559,599.624285,951585.702948,78.539816,975.777182,975.207988,34274.000000,12115.965472,5.755376,460.000000,5.219532,5.333133,5.357453,5.308813,42.213465,0.991181,669.899376,647.690643,670.399376,376.809357,19776.729472,140.657062,140.602463,781.000000,251.805140,0.000000,5.018629,5.075592,5.094777,5.056406,43.347977,0.982795
16,HD147302_Bessell B_0988_out.fits,16.000000,0.000000,58589.749195,2458589.749195,2458589.749126,2458589.743975,2458589.744743,2.482035,23.603729,NaN,12.000000,0.000000,0.000000,10.742130,5.000000,11.000000,17.000000,48.534933,0.000000,0.346705,0.000000,139.989261,0.000000,20008.311989,141.477963,450.495273,424.803446,450.995273,599.696554,971102.073540,78.539816,985.450108,985.440121,34539.000000,12364.455620,0.000000,451.000000,5.456876,5.199727,5.233497,5.165957,39.443192,0.995459,671.306547,647.629455,671.806547,376.870545,20008.311989,141.477963,141.423523,817.000000,254.753740,0.000000,5.271689,4.904021,5.004477,4.803564,26.050539,0.995555
17,HD147302_Bessell B_0991_out.fits,17.000000,0.000000,58589.749751,2458589.749751,2458589.749682,2458589.744531,2458589.745300,2.462618,23.804154,NaN,12.000000,0.000000,0.000000,11.063051,5.000000,11.000000,17.000000,48.690333,0.000000,0.354503,0.000000,137.348330,0.000000,19259.525003,138.806339,451.208067,424.663654,451.708067,599.836346,937752.689033,78.539816,968.381476,968.371155,30185.000000,11939.838069,0.000000,462.000000,5.756506,5.464132,5.550772,5.377492,33.073598,0.993853,672.199445,647.540936,672.699445,376.959064,19259.525003,138.806339,138.751048,698.000000,245.219888,0.000000,5.627466,5.269040,5.310764,5.227317,39.710808,0.992559
18,HD147302_Bessell B_0994_out.fits,18.000000,0.000000,58589.750307,2458589.750307,2458589.750238,2458589.745087,2458589.745856,2.443532,24.004538,NaN,12.000000,0.000000,0.000000,11.437018,5.000000,11.000000,17.000000,48.739698,0.000000,0.364207,0.000000,133.824348,0.000000,18283.948106,135.246618,451.112748,424.822615,451.612748,599.677385,891154.103270,78.539816,944.021915,943.997263,26382.000000,11346.526447,0.111842,452.000000,5.962462,5.735140,5.844161,5.626120,21.843040,0.997238,672.037816,647.743922,672.537816,376.756078,18283.948106,135.246618,135.189688,582.000000,232.798458,0.000000,5.848522,5.539161,5.618698,5.459625,26.746594,0.997671
19,HD147302_Bessell B_0997_out.fits,19.000000,0.000000,58589.750861,2458589.750861,2458589.750792,2458589.745641,2458589.746409,2.424842,24.204121,NaN,12.000000,0.000000,0.000000,11.127522,5.000000,11.000000,17.000000,48.351068,0.000000,0.344860,0.000000,140.204957,0.000000,20071.463592,141.700721,451.312479,424.721871,451.812479,599.778129,970476.704591,78.539816,985.132637,985.122884,35454.000000,12356.493175,0.000000,481.000000,5.455629,5.258058,5.448920,5.067195,18.044042,0.991951,672.170325,647.598304,672.670325,376.901696,20071.463592,141.700721,141.646870,784.000000,255.557812,0.000000,5.362397,5.018771,5.167577,4.869966,21.327015,0.993510
20,HD147302_Bessell B_1000_out.fits,20.000000,0.000000,58589.751417,2458589.751417,2458589.751348,2458589.746197,2458589.746965,2.406391,24.404482,NaN,12.000000,0.000000,0.000000,11.614340,5.000000,11.000000,17.000000,48.579517,0.000000,0.353480,0.000000,137.432128,0.000000,19283.894515,138.894043,450.473629,424.451881,450.973629,600.048119,936802.278631,78.539816,967.890573,967.880362,29177.000000,11927.737068,0.000000,468.000000,6.225558,5.447044,5.439264,5.454824,45.807301,0.989722,671.485711,647.382357,671.985711,377.117643,19283.894515,138.894043,138.838889,649.000000,245.530171,0.000000,5.875601,5.279317,5.193557,5.365078,52.541157,0.984418
21,HD147302_Bessell B_1003_out.fits,21.000000,0.000000,58589.751974,2458589.751974,2458589.751905,2458589.746754,2458589.747523,2.388210,24.605235,NaN,12.000000,0.000000,0.000000,11.639735,5.000000,11.000000,17.000000,48.947887,0.000000,0.354351,0.000000,138.133796,0.000000,19478.308693,139.592275,451.660433,424.573638,452.160433,599.926362,953422.046237,78.539816,976.438347,976.428311,31672.000000,12139.346521,0.000000,454.000000,6.035962,5.395288,5.454017,5.336558,38.758083,0.989859,672.579375,647.425672,673.079375,377.074328,19478.308693,139.592275,139.537153,759.000000,248.005529,0.000000,5.629168,5.085132,5.111761,5.058503,42.105199,0.989221
22,HD147302_Bessell B_1006_out.fits,22.000000,0.000000,58589.752515,2458589.752515,2458589.752446,2458589.747296,2458589.748064,2.370823,24.800387,NaN,12.000000,0.000000,0.000000,11.339439,5.000000,11.000000,17.000000,48.843738,0.000000,0.355521,0.000000,137.386551,0.000000,19269.205362,138.841120,453.036868,424.326156,453.536868,600.173844,941180.008992,78.539816,970.406088,969.882630,30489.000000,11983.476062,5.236264,472.000000,5.648670,5.448084,5.514393,5.381776,32.426512,0.996720,674.006380,647.117672,674.506380,377.382328,19269.205362,138.841120,138.786012,711.000000,245.343143,0.000000,5.390472,5.201081,5.157209,5.244953,53.134680,0.996374
23,HD147302_Bessell B_1009_out.fits,23.000000,0.000000,58589.753069,2458589.753069,2458589.752999,2458589.747849,2458589.748617,2.353338,24.999853,NaN,12.000000,0.000000,0.000000,11.443677,5.000000,11.000000,17.000000,47.725537,0.000000,0.346710,0.000000,137.652486,0.000000,19352.745294,139.141710,454.237731,424.942236,454.737731,599.557764,923620.155639,78.539816,961.056753,961.046424,28599.000000,11759.897065,0.000000,464.000000,5.920677,5.612743,5.621025,5.604461,41.043064,0.999541,675.166552,647.742563,675.666552,376.757437,19352.745294,139.141710,139.086585,674.000000,246.406806,0.000000,5.627239,5.334835,5.320087,5.349584,291.653682,0.999942
24,HD147302_Bessell B_1012_out.fits,24.000000,0.000000,58589.753619,2458589.753619,2458589.753549,2458589.748399,2458589.749167,2.336245,25.198025,NaN,12.000000,0.000000,0.000000,11.792864,5.000000,11.000000,17.000000,48.565012,0.000000,0.355681,0.000000,136.540781,0.000000,19034.947096,137.994896,454.540606,423.892050,455.040606,600.607950,924432.432505,78.539816,961.712060,961.236186,27940.000000,11770.239295,4.678063,475.000000,6.192098,5.625231,5.573814,5.676648,51.869501,0.994076,675.406815,646.692483,675.906815,377.807517,19034.947096,137.994896,137.939501,648.000000,242.360474,0.000000,5.949954,5.357335,5.259163,5.455507,59.285268,0.994131
25,HD147302_Bessell B_1015_out.fits,25.000000,0.000000,58589.754174,2458589.754174,2458589.754104,2458589.748954,2458589.749722,2.319274,25.397988,NaN,12.000000,0.000000,0.000000,11.755479,5.000000,11.000000,17.000000,48.871743,0.000000,0.353004,0.000000,138.445384,0.000000,19566.836228,139.908930,454.193325,424.075734,454.693325,600.424266,956265.390941,78.539816,977.893116,977.883345,30826.000000,12175.549110,0.000000,463.000000,6.002861,5.479150,5.493596,5.464703,41.889321,0.997632,675.127670,646.828293,675.627670,377.671707,19566.836228,139.908930,139.854091,751.000000,249.132697,0.000000,5.715234,5.192256,5.159080,5.225432,57.231902,0.999048
26,HD147302_Bessell B_1018_out.fits,26.000000,0.000000,58589.754725,2458589.754725,2458589.754655,2458589.749505,2458589.750273,2.302685,25.596611,NaN,12.000000,0.000000,0.000000,11.644587,5.000000,11.000000,17.000000,48.776741,0.000000,0.354433,0.000000,137.619133,0.000000,19334.811261,139.077207,455.565702,423.801709,456.065702,600.698291,943089.087295,78.539816,971.132922,971.122558,30892.000000,12007.783202,0.000000,469.000000,5.851141,5.458382,5.641202,5.275563,28.414606,0.985044,676.463305,646.714809,676.963305,377.785191,19334.811261,139.077207,139.022142,710.000000,246.178463,0.000000,5.682554,5.198178,5.376129,5.020226,30.363222,0.980440
27,HD147302_Bessell B_1021_out.fits,27.000000,0.000000,58589.755272,2458589.755272,2458589.755203,2458589.750052,2458589.750821,2.286464,25.793916,NaN,12.000000,0.000000,0.000000,11.319915,5.000000,11.000000,17.000000,48.502185,0.000000,0.352198,0.000000,137.712807,0.000000,19363.552125,139.180599,456.268629,424.193927,456.768629,600.306073,939174.583862,78.539816,969.353764,968.866701,31300.000000,11957.942196,4.846369,457.000000,5.635329,5.417123,5.413602,5.420645,45.504744,0.994554,677.199503,646.994683,677.699503,377.505317,19363.552125,139.180599,139.125368,720.000000,246.544403,0.000000,5.359913,5.133230,5.116738,5.149721,46.756683,0.989006
28,HD147302_Bessell B_1024_out.fits,28.000000,0.000000,58589.755828,2458589.755828,2458589.755759,2458589.750608,2458589.751377,2.270243,25.994355,NaN,12.000000,0.000000,0.000000,11.346564,5.000000,11.000000,17.000000,48.379507,0.000000,0.349975,0.000000,138.237022,0.000000,19512.227980,139.713690,455.653171,423.916170,456.153171,600.583830,943991.977837,78.539816,971.880451,971.304625,31160.000000,12019.279161,5.872500,457.000000,5.755159,5.461148,5.690778,5.231517,13.572252,0.991100,676.609264,646.713470,677.109264,377.786530,19512.227980,139.713690,139.658669,731.000000,248.437403,0.000000,5.618054,5.195971,5.454894,4.937049,17.755880,0.985084
29,HD147302_Bessell B_1027_out.fits,29.000000,0.000000,58589.756382,2458589.756382,2458589.756312,2458589.751162,2458589.751930,2.254347,26.193908,NaN,12.000000,0.000000,0.000000,11.316592,5.000000,11.000000,17.000000,49.384816,0.000000,0.365707,0.000000,135.039193,0.000000,18612.496603,136.455714,455.419406,423.948575,455.919406,600.551425,919174.728086,78.539816,958.928154,958.543896,28606.000000,11703.296123,3.690402,466.000000,5.733953,5.633360,5.588136,5.678584,51.088412,0.994207,676.411366,646.797492,676.911366,377.702508,18612.496603,136.455714,136.399540,639.000000,236.981667,0.000000,5.552667,5.390269,5.357559,5.422978,48.534025,0.990272
30,HD147302_Bessell B_1030_out.fits,30.000000,0.000000,58589.756938,2458589.756938,2458589.756868,2458589.751718,2458589.752486,2.238626,26.394376,NaN,12.000000,0.000000,0.000000,11.227019,5.000000,11.000000,17.000000,48.046468,0.000000,0.347029,0.000000,138.450808,0.000000,19575.110668,139.938524,455.340550,424.094175,455.840550,600.405825,940514.922445,78.539816,969.806386,969.796586,31375.000000,11975.007917,0.000000,460.000000,5.681587,5.475622,5.301794,5.649450,58.815549,0.981296,676.288865,646.824514,676.788865,377.675486,19575.110668,139.938524,139.883644,703.000000,249.238050,0.000000,5.455858,5.236058,5.046639,5.425477,59.182213,0.976867
31,HD147302_Bessell B_1033_out.fits,31.000000,0.000000,58589.757493,2458589.757493,2458589.757423,2458589.752273,2458589.753041,2.223182,26.594392,NaN,12.000000,0.000000,0.000000,11.387003,5.000000,11.000000,17.000000,48.045117,0.000000,0.345396,0.000000,139.101434,0.000000,19759.745437,140.596684,456.255272,423.932979,456.755272,600.567021,949359.283428,78.539816,974.694190,974.007328,30779.000000,12087.617818,7.072993,459.000000,5.844401,5.429217,5.501173,5.357262,38.120166,0.987585,677.286049,646.845911,677.786049,377.654089,19759.745437,140.596684,140.542044,684.000000,251.588893,0.000000,5.702585,5.200358,5.267104,5.133613,39.539723,0.981647
32,HD147302_Bessell B_1036_out.fits,32.000000,0.000000,58589.758045,2458589.758045,2458589.757975,2458589.752825,2458589.753594,2.208045,26.793490,NaN,12.000000,0.000000,0.000000,10.945615,5.000000,11.000000,17.000000,48.191994,0.000000,0.345801,0.000000,139.363383,0.000000,19832.693634,140.855860,456.381003,424.200404,456.881003,600.299596,955777.057385,78.539816,977.643453,977.633568,33875.000000,12169.331454,0.000000,460.000000,5.396438,5.365396,5.454403,5.276388,36.569191,0.986924,677.342510,647.065701,677.842510,377.434299,19832.693634,140.855860,140.801338,790.000000,252.517698,0.000000,5.107789,5.165926,5.195137,5.136714,42.891931,0.976339
33,HD147302_Bessell B_1039_out.fits,33.000000,0.000000,58589.758595,2458589.758595,2458589.758525,2458589.753375,2458589.754143,2.193206,26.991670,NaN,12.000000,0.000000,0.000000,11.505754,5.000000,11.000000,17.000000,49.297033,0.000000,0.370080,0.000000,133.206332,0.000000,18111.401024,134.607162,455.669041,424.056274,456.169041,600.443726,892838.332763,78.539816,944.906620,944.895838,25292.000000,11367.970723,0.000000,457.000000,6.256682,5.772976,5.877437,5.668515,30.691360,0.994295,676.480109,646.879889,676.980109,377.620111,18111.401024,134.607162,134.550055,582.000000,230.601520,0.000000,5.809210,5.553673,5.634946,5.472401,37.274698,0.987935
34,HD147302_Bessell B_1042_out.fits,34.000000,0.000000,58589.759151,2458589.759151,2458589.759081,2458589.753931,2458589.754700,2.178420,27.192165,NaN,12.000000,0.000000,0.000000,11.522160,5.000000,11.000000,17.000000,48.640380,0.000000,0.352967,0.000000,137.804202,0.000000,19387.947642,139.268211,455.246505,423.709839,455.746505,600.790161,943037.132830,78.539816,971.106005,971.095975,30699.000000,12007.121697,0.000000,457.000000,5.845791,5.467836,5.375006,5.560667,57.653632,0.993694,676.198348,646.561317,676.698348,377.938683,19387.947642,139.268211,139.213015,683.000000,246.855016,0.000000,5.692775,5.222585,5.107993,5.337177,58.210033,0.990282
35,HD147302_Bessell B_1045_out.fits,35.000000,0.000000,58589.759704,2458589.759704,2458589.759635,2458589.754485,2458589.755253,2.163923,27.391737,NaN,12.000000,0.000000,0.000000,11.648031,5.000000,11.000000,17.000000,49.124668,0.000000,0.355882,0.000000,138.036410,0.000000,19449.397221,139.488435,454.944158,423.727049,455.444158,600.772951,955445.190518,78.539816,977.473812,977.463722,30442.000000,12165.105994,0.000000,483.000000,6.082250,5.508366,5.607745,5.408987,27.659231,0.995981,675.840994,646.695632,676.340994,377.804368,19449.397221,139.488435,139.433761,677.000000,247.637417,0.000000,5.691651,5.299298,5.339511,5.259084,36.691262,0.997184
36,HD147302_Bessell B_1048_out.fits,36.000000,0.000000,58589.760257,2458589.760257,2458589.760187,2458589.755037,2458589.755806,2.149676,27.590841,NaN,12.000000,0.000000,0.000000,11.370367,5.000000,11.000000,17.000000,48.721282,0.000000,0.352041,0.000000,138.396585,0.000000,19554.394258,139.864467,455.149238,423.663510,455.649238,600.836490,952715.157562,78.539816,976.239724,975.902879,32569.000000,12130.346135,3.280374,462.000000,5.600583,5.368338,5.353249,5.383427,49.950268,0.998931,676.165064,646.631908,676.665064,377.868092,19554.394258,139.864467,139.809593,744.000000,248.974280,0.000000,5.492121,5.100222,5.022534,5.177911,63.326696,0.997397
37,HD147302_Bessell B_1051_out.fits,37.000000,0.000000,58589.760794,2458589.760794,2458589.760725,2458589.755575,2458589.756343,2.136018,27.784532,NaN,12.000000,0.000000,0.000000,11.625948,5.000000,11.000000,17.000000,47.882551,0.000000,0.348177,0.000000,137.523765,0.000000,19315.293355,139.007088,455.982611,423.847904,456.482611,600.652096,924865.511319,78.539816,961.708153,961.690414,28139.000000,11775.753426,0.056338,461.000000,6.031796,5.566876,5.714283,5.419470,24.249407,0.993622,676.959619,646.763382,677.459619,377.736618,19315.293355,139.007088,138.951859,685.000000,245.929953,0.000000,5.849734,5.352018,5.496384,5.207652,27.349958,0.991297
38,HD147302_Bessell B_1054_out.fits,38.000000,0.000000,58589.761347,2458589.761347,2458589.761278,2458589.756128,2458589.756896,2.122151,27.984093,NaN,12.000000,0.000000,0.000000,11.339926,5.000000,11.000000,17.000000,48.554146,0.000000,0.358995,0.000000,135.250179,0.000000,18676.924749,136.691622,455.567216,423.775620,456.067216,600.724380,906842.124208,78.539816,952.346148,952.219029,29121.000000,11546.272534,1.029412,462.000000,5.754176,5.617783,5.745179,5.490387,26.150693,0.994505,676.401772,646.651544,676.901772,377.848456,18676.924749,136.691622,136.635475,669.000000,237.801992,0.000000,5.299727,5.332970,5.451987,5.213954,28.747127,0.993108
39,HD147302_Bessell B_1057_out.fits,39.000000,0.000000,58589.761893,2458589.761893,2458589.761824,2458589.756674,2458589.757442,2.108671,28.180937,NaN,12.000000,0.000000,0.000000,10.701276,5.000000,11.000000,17.000000,49.302459,0.000000,0.359998,0.000000,136.951991,0.000000,19143.886830,138.389074,455.001520,423.911831,455.501520,600.588169,943840.703363,78.539816,971.668963,971.360349,34808.000000,12017.353075,2.950658,473.000000,5.149989,5.312070,5.414263,5.209877,26.371158,0.995964,675.940554,646.832566,676.440554,377.667434,19143.886830,138.389074,138.333803,780.000000,243.747538,0.000000,4.912638,5.076723,5.145994,5.007453,33.589091,0.995052
40,HD147302_Bessell B_1060_out.fits,40.000000,0.000000,58589.762437,2458589.762437,2458589.762368,2458589.757218,2458589.757986,2.095445,28.376899,NaN,12.000000,0.000000,0.000000,10.689776,5.000000,11.000000,17.000000,49.117344,0.000000,0.356612,0.000000,137.733468,0.000000,19364.512436,139.183997,454.427129,423.620727,454.927129,600.879273,951133.417684,78.539816,975.588447,974.933047,34631.000000,12110.206797,6.748780,463.000000,5.386325,5.302081,5.361817,5.242344,38.300540,0.990547,675.372217,646.536028,675.872217,377.963972,19364.512436,139.183997,139.128872,757.000000,246.556630,0.000000,5.291950,5.048415,5.133841,4.962990,37.309906,0.983728
