 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
40,HD147302_Bessell R_1062_out.fits,40.000000,0.000000,58589.762785,2458589.762785,2458589.762738,2458589.757565,2458589.758334,2.087080,28.502283,NaN,8.000000,0.000000,0.000000,10.572390,5.000000,11.000000,17.000000,38.600285,0.000000,0.246976,0.000000,156.291515,0.000000,25067.367439,158.351088,455.533836,424.208130,456.033836,600.291870,967607.537863,78.539816,983.675595,983.665289,36009.000000,12319.961810,0.000000,452.000000,5.324751,5.209419,5.204778,5.214059,46.782200,0.999179,440.201332,508.610242,440.701332,515.889758,25067.367439,158.351088,158.302464,1008.000000,319.167635,0.000000,5.099116,4.968113,4.998327,4.937899,33.092082,0.999093
41,HD147302_Bessell R_1065_out.fits,41.000000,0.000000,58589.763338,2458589.763338,2458589.763291,2458589.758118,2458589.758887,2.073937,28.701660,NaN,8.000000,0.000000,0.000000,10.824423,5.000000,11.000000,17.000000,39.055724,0.000000,0.249175,0.000000,156.740187,0.000000,25204.067137,158.782242,457.621912,424.453011,458.121912,600.046989,984363.100459,78.539816,992.155643,992.145846,35345.000000,12533.300259,0.000000,439.000000,5.693201,5.230512,5.296299,5.164725,358.885062,0.999366,442.295430,508.804728,442.795430,515.695272,25204.067137,158.782242,158.733538,1027.000000,320.908150,0.000000,5.383255,5.013579,4.993626,5.033532,81.169063,0.999930
42,HD147302_Bessell R_1068_out.fits,42.000000,0.000000,58589.763894,2458589.763894,2458589.763848,2458589.758675,2458589.759443,2.060908,28.902166,NaN,8.000000,0.000000,0.000000,10.736855,5.000000,11.000000,17.000000,39.230840,0.000000,0.258644,0.000000,151.678897,0.000000,23600.766174,153.650474,456.542479,424.439452,457.042479,600.060548,925877.886792,78.539816,962.497296,961.953754,33398.000000,11788.643391,5.296970,451.000000,5.393093,5.383099,5.658894,5.107303,17.019146,0.984790,441.227829,508.816926,441.727829,515.683074,23600.766174,153.650474,153.600347,875.000000,300.494288,0.000000,5.256193,5.202623,5.485653,4.919593,17.802583,0.982198
43,HD147302_Bessell R_1071_out.fits,43.000000,0.000000,58589.764451,2458589.764451,2458589.764405,2458589.759232,2458589.760000,2.048035,29.103164,NaN,8.000000,0.000000,0.000000,11.191720,5.000000,11.000000,17.000000,39.578703,0.000000,0.264625,0.000000,149.565135,0.000000,22942.638006,151.493615,456.763064,424.420301,457.263064,600.079699,908039.851093,78.539816,953.102436,952.720103,27951.000000,11561.522466,3.585859,461.000000,5.938749,5.664172,5.843969,5.484375,13.459877,0.994941,441.374671,508.748417,441.874671,515.751583,22942.638006,151.493615,151.442937,773.000000,292.114740,0.000000,5.707835,5.470464,5.558155,5.382774,27.850313,0.996765
44,HD147302_Bessell R_1074_out.fits,44.000000,0.000000,58589.765005,2458589.765005,2458589.764959,2458589.759786,2458589.760554,2.035434,29.302745,NaN,8.000000,0.000000,0.000000,10.915201,5.000000,11.000000,17.000000,39.054275,0.000000,0.254276,0.000000,153.590313,0.000000,24202.029406,155.594791,456.629576,424.496299,457.129576,600.003701,945192.720503,78.539816,972.612194,971.808421,34445.000000,12034.567491,8.292566,448.000000,5.427634,5.345581,5.319725,5.371437,47.332621,0.985854,441.240873,508.831871,441.740873,515.668129,24202.029406,155.594791,155.545241,991.000000,308.149809,0.000000,5.211049,5.125564,5.023078,5.228049,53.432157,0.981014
45,HD147302_Bessell R_1077_out.fits,45.000000,0.000000,58589.765560,2458589.765560,2458589.765513,2458589.760341,2458589.761109,2.022980,29.502822,NaN,8.000000,0.000000,0.000000,11.404722,5.000000,11.000000,17.000000,39.109090,0.000000,0.258175,0.000000,151.482952,0.000000,23541.363929,153.457058,457.269611,423.652690,457.769611,600.847310,920681.326807,78.539816,959.540735,959.502076,28876.000000,11722.478734,0.234568,450.000000,5.916795,5.572117,5.766810,5.377423,23.783935,0.989299,441.803559,507.945948,442.303559,516.554052,23541.363929,153.457058,153.406851,755.000000,299.737955,0.000000,5.977449,5.465145,5.617884,5.312407,27.928702,0.990097
46,HD147302_Bessell R_1080_out.fits,46.000000,0.000000,58589.766118,2458589.766118,2458589.766072,2458589.760899,2458589.761667,2.010620,29.704233,NaN,8.000000,0.000000,0.000000,10.604822,5.000000,11.000000,17.000000,38.950544,0.000000,0.251569,0.000000,154.830192,0.000000,24595.661075,156.854683,459.443213,424.278175,459.943213,600.221825,958014.386748,78.539816,979.005395,978.558843,39112.000000,12197.818016,4.296552,440.000000,4.962246,5.116782,5.213134,5.020431,329.759802,0.994162,444.069621,508.667479,444.569621,515.832521,24595.661075,156.854683,156.805398,1090.000000,313.161683,0.000000,4.842676,4.938933,5.096626,4.781241,335.963173,0.990885
47,HD147302_Bessell R_1083_out.fits,47.000000,0.000000,58589.766673,2458589.766673,2458589.766627,2458589.761454,2458589.762222,1.998512,29.904337,NaN,8.000000,0.000000,0.000000,11.534163,5.000000,11.000000,17.000000,38.304509,0.000000,0.249466,0.000000,153.546271,0.000000,24199.475946,155.586586,459.679451,424.848172,460.179451,599.651828,926949.032254,78.539816,962.787056,962.776791,26590.000000,11802.281638,0.000000,448.000000,6.436482,5.684016,5.740145,5.627887,35.624697,0.996226,444.400405,509.098090,444.900405,515.401910,24199.475946,155.586586,155.537033,787.000000,308.117297,0.000000,6.027021,5.480249,5.476972,5.483526,45.396062,0.992517
48,HD147302_Bessell R_1086_out.fits,48.000000,0.000000,58589.767227,2458589.767227,2458589.767181,2458589.762008,2458589.762776,1.986603,30.103933,NaN,8.000000,0.000000,0.000000,10.995549,5.000000,11.000000,17.000000,38.526674,0.000000,0.248030,0.000000,155.330452,0.000000,24761.326407,157.381825,459.672104,424.500701,460.172104,599.999299,953971.552841,78.539816,976.719733,976.709614,35622.000000,12146.343056,0.000000,447.000000,5.334827,5.299310,5.424466,5.174154,24.473137,0.994833,444.277220,508.811859,444.777220,515.688141,24761.326407,157.381825,157.332821,990.000000,315.271000,0.000000,5.122108,5.101407,5.061005,5.141810,51.087730,0.994360
49,HD147302_Bessell R_1089_out.fits,49.000000,0.000000,58589.770308,2458589.770308,2458589.770262,2458589.765089,2458589.765857,1.923216,31.215072,NaN,8.000000,0.000000,0.000000,11.007845,5.000000,11.000000,17.000000,38.532924,0.000000,0.253450,0.000000,152.033550,0.000000,23721.605304,154.043175,461.338919,424.474634,461.838919,600.025366,914062.817953,78.539816,956.107429,956.025223,30441.000000,11638.209262,0.622340,454.000000,5.689805,5.514484,5.411985,5.616983,56.003230,0.990165,445.930790,508.767357,446.430790,515.732643,23721.605304,154.043175,153.993225,843.000000,302.032859,0.000000,5.330336,5.445860,5.339623,5.552096,53.813537,0.983413
50,HD147302_Bessell R_1092_out.fits,50.000000,0.000000,58589.770861,2458589.770861,2458589.770814,2458589.765642,2458589.766410,1.912351,31.414247,NaN,8.000000,0.000000,0.000000,11.006224,5.000000,11.000000,17.000000,38.512494,0.000000,0.246928,0.000000,155.966515,0.000000,24964.690263,158.026548,460.515233,424.204444,461.015233,600.295556,961452.481715,78.539816,980.541942,980.531725,34585.000000,12241.593201,0.000000,452.000000,5.523764,5.287735,5.375432,5.200038,37.682224,0.982776,445.131612,508.676020,445.631612,515.823980,24964.690263,158.026548,157.977825,971.000000,317.860309,0.000000,5.480839,5.147245,5.244652,5.049837,36.718053,0.982387
51,HD147302_Bessell R_1095_out.fits,51.000000,0.000000,58589.771417,2458589.771417,2458589.771370,2458589.766198,2458589.766966,1.901559,31.614755,NaN,8.000000,0.000000,0.000000,10.221305,5.000000,11.000000,17.000000,38.784463,0.000000,0.247718,0.000000,156.567208,0.000000,25152.847371,158.620788,461.486383,424.201833,461.986383,600.298167,975539.669639,78.539816,987.699237,987.688998,41027.000000,12420.956848,0.000000,449.000000,4.739465,5.059942,5.098611,5.021273,41.347238,0.985554,446.086876,508.632602,446.586876,515.867398,25152.847371,158.620788,158.572200,1146.000000,320.255999,0.000000,4.696920,4.891287,4.957294,4.825279,39.437024,0.980444
52,HD147302_Bessell R_1098_out.fits,52.000000,0.000000,58589.771975,2458589.771975,2458589.771929,2458589.766756,2458589.767525,1.890859,31.816256,NaN,8.000000,0.000000,0.000000,10.174554,5.000000,11.000000,17.000000,38.445110,0.000000,0.249485,0.000000,154.098139,0.000000,24372.115420,156.140444,461.180488,424.311756,461.680488,600.188244,936988.648666,78.539816,968.521255,967.442525,35437.000000,11930.110004,11.044776,443.000000,5.023479,5.310293,5.613146,5.007439,19.719520,0.978328,445.662166,508.696757,446.162166,515.803243,24372.115420,156.140444,156.090984,1023.000000,310.315411,0.000000,5.104325,5.125517,5.446799,4.804236,16.894375,0.977424
53,HD147302_Bessell R_1101_out.fits,53.000000,0.000000,58589.772527,2458589.772527,2458589.772480,2458589.767308,2458589.768076,1.880441,32.015058,NaN,8.000000,0.000000,0.000000,10.877678,5.000000,11.000000,17.000000,39.564877,0.000000,0.269902,0.000000,146.589553,0.000000,22039.757656,148.484021,460.040905,424.515832,460.540905,599.984168,872000.304414,78.539816,934.314096,933.305307,26357.000000,11102.652706,9.947500,434.000000,5.796058,5.772110,6.118463,5.425756,9.113065,0.984150,444.565402,508.808431,445.065402,515.691569,22039.757656,148.484021,148.431848,723.000000,280.618910,0.000000,5.784744,5.644333,5.864083,5.424583,18.858821,0.990340
54,HD147302_Bessell R_1104_out.fits,54.000000,0.000000,58589.773072,2458589.773072,2458589.773026,2458589.767854,2458589.768622,1.870260,32.211879,NaN,8.000000,0.000000,0.000000,11.230924,5.000000,11.000000,17.000000,39.249157,0.000000,0.263918,0.000000,148.717095,0.000000,22688.373635,150.652236,459.255953,424.496073,459.755953,600.003927,890499.534018,78.539816,944.143514,943.182387,27480.000000,11338.192213,9.500000,443.000000,5.871135,5.545229,5.754313,5.336146,19.649259,0.990531,443.883833,508.868748,444.383833,515.631252,22688.373635,150.652236,150.600975,742.000000,288.877345,0.000000,5.713036,5.532819,5.630067,5.435570,32.694943,0.992879
55,HD147302_Bessell R_1107_out.fits,55.000000,0.000000,58589.773629,2458589.773629,2458589.773583,2458589.768410,2458589.769178,1.860011,32.412635,NaN,8.000000,0.000000,0.000000,10.615676,5.000000,11.000000,17.000000,38.215449,0.000000,0.242278,0.000000,157.733923,0.000000,25539.066175,159.833696,459.052273,424.292026,459.552273,600.207974,975986.876239,78.539816,988.289156,987.551942,38923.000000,12426.650860,7.683168,435.000000,5.125385,5.092121,5.042022,5.142219,56.262920,0.997362,443.689856,508.654996,444.189856,515.845004,25539.066175,159.833696,159.785245,1154.000000,325.173490,0.000000,4.875043,4.865643,4.787204,4.944083,60.109581,0.995898
56,HD147302_Bessell R_1110_out.fits,56.000000,0.000000,58589.774182,2458589.774182,2458589.774136,2458589.768963,2458589.769731,1.849962,32.612073,NaN,8.000000,0.000000,0.000000,11.245806,5.000000,11.000000,17.000000,38.808486,0.000000,0.249332,0.000000,155.649822,0.000000,24858.738005,157.690996,459.301451,424.365453,459.801451,600.134547,964729.993667,78.539816,982.275517,982.137880,33272.000000,12283.323779,1.154229,447.000000,5.988360,5.378552,5.392024,5.365080,42.569369,0.996506,443.963639,508.797946,444.463639,515.702054,24858.738005,157.690996,157.642089,887.000000,316.511283,0.000000,5.887576,5.237974,5.202113,5.273836,50.434532,0.994727
57,HD147302_Bessell R_1113_out.fits,57.000000,0.000000,58589.774738,2458589.774738,2458589.774692,2458589.769519,2458589.770288,1.839986,32.812645,NaN,8.000000,0.000000,0.000000,11.323904,5.000000,11.000000,17.000000,38.448876,0.000000,0.250591,0.000000,153.432841,0.000000,24161.852708,155.465673,459.748072,424.369429,460.248072,600.130571,928996.070060,78.539816,964.164933,963.524018,31062.000000,11828.345333,6.362360,443.000000,5.751928,5.470586,5.858486,5.082686,19.520617,0.966995,444.365715,508.670202,444.865715,515.829798,24161.852708,155.465673,155.415998,838.000000,307.638263,0.000000,5.650075,5.273711,5.589163,4.958259,22.682220,0.971214
58,HD147302_Bessell R_1116_out.fits,58.000000,0.000000,58589.775297,2458589.775297,2458589.775251,2458589.770078,2458589.770846,1.830096,33.014104,NaN,8.000000,0.000000,0.000000,11.320607,5.000000,11.000000,17.000000,39.026372,0.000000,0.260771,0.000000,149.657618,0.000000,22979.410816,151.615066,458.689692,424.321545,459.189692,600.178455,896803.040734,78.539816,947.476938,946.517013,28301.000000,11418.450953,9.563776,445.000000,5.740823,5.633214,5.748603,5.517824,29.523477,0.993661,443.354895,508.673022,443.854895,515.826978,22979.410816,151.615066,151.564164,822.000000,292.582946,0.000000,5.576487,5.401536,5.493511,5.309562,33.321679,0.992626
59,HD147302_Bessell R_1119_out.fits,59.000000,0.000000,58589.775849,2458589.775849,2458589.775803,2458589.770630,2458589.771399,1.820442,33.213298,NaN,8.000000,0.000000,0.000000,11.362634,5.000000,11.000000,17.000000,38.964376,0.000000,0.253353,0.000000,153.794852,0.000000,24267.903327,155.806365,458.110871,423.845981,458.610871,600.654019,945583.704242,78.539816,972.799116,972.023605,30578.000000,12039.545651,7.955335,444.000000,5.838494,5.547588,5.700759,5.394417,30.654424,0.986790,442.670457,508.323760,443.170457,516.176240,24267.903327,155.806365,155.756816,829.000000,308.988542,0.000000,5.566167,5.386969,5.458465,5.315474,38.269669,0.987002
60,HD147302_Bessell R_1122_out.fits,60.000000,0.000000,58589.776404,2458589.776404,2458589.776358,2458589.771185,2458589.771953,1.810869,33.413380,NaN,8.000000,0.000000,0.000000,10.534211,5.000000,11.000000,17.000000,38.516109,0.000000,0.246253,0.000000,156.408639,0.000000,25106.709633,158.475280,456.921688,424.342500,457.421688,600.157500,967012.771329,78.539816,983.666829,983.069412,38529.000000,12312.389007,6.139175,450.000000,5.081826,5.222240,5.444572,4.999908,9.536296,0.991912,441.476719,508.826979,441.976719,515.673021,25106.709633,158.475280,158.426662,1094.000000,319.668555,0.000000,4.623963,4.974847,5.107300,4.842393,20.251693,0.995103
61,HD147302_Bessell R_1125_out.fits,61.000000,0.000000,58589.776963,2458589.776963,2458589.776916,2458589.771744,2458589.772512,1.801351,33.614874,NaN,8.000000,0.000000,0.000000,11.164343,5.000000,11.000000,17.000000,38.307198,0.000000,0.249489,0.000000,153.542930,0.000000,24198.964556,155.585035,458.555078,424.302453,459.055078,600.197547,926994.526729,78.539816,963.245881,962.365420,30571.000000,11802.860892,8.877285,437.000000,6.053418,5.505232,5.447547,5.562917,49.632999,0.983065,443.250020,508.732181,443.750020,515.767819,24198.964556,155.585035,155.535296,879.000000,308.110786,0.000000,5.741056,5.336632,5.346045,5.327220,44.317965,0.978043
62,HD147302_Bessell R_1128_out.fits,62.000000,0.000000,58589.777518,2458589.777518,2458589.777471,2458589.772299,2458589.773067,1.792017,33.815004,NaN,8.000000,0.000000,0.000000,11.499364,5.000000,11.000000,17.000000,39.018503,0.000000,0.259322,0.000000,150.463627,0.000000,23227.468158,152.430964,459.332474,424.603531,459.832474,599.896469,906301.029509,78.539816,952.335238,951.661761,26788.000000,11539.383102,6.606742,440.000000,6.011893,5.651611,5.665723,5.637499,42.201722,0.997378,443.819361,508.991913,444.319361,515.508087,23227.468158,152.430964,152.380248,734.000000,295.741310,0.000000,5.822492,5.527350,5.477285,5.577415,55.564522,0.997475
63,HD147302_Bessell R_1131_out.fits,63.000000,0.000000,58589.778072,2458589.778072,2458589.778026,2458589.772854,2458589.773622,1.782800,34.015137,NaN,8.000000,0.000000,0.000000,12.115694,5.000000,11.000000,17.000000,38.865417,0.000000,0.263290,0.000000,147.614736,0.000000,22358.723931,149.554151,459.321784,424.615151,459.821784,599.884849,868981.130111,78.539816,932.552507,931.830780,23262.000000,11064.211385,6.926346,444.000000,6.475953,5.839923,6.044389,5.635456,23.849240,0.989202,443.904959,508.848320,444.404959,515.651680,22358.723931,149.554151,149.502530,642.000000,284.680115,0.000000,6.256070,5.768524,5.917623,5.619425,31.822194,0.986459
64,HD147302_Bessell R_1134_out.fits,64.000000,0.000000,58589.778629,2458589.778629,2458589.778582,2458589.773410,2458589.774178,1.773680,34.215685,NaN,8.000000,0.000000,0.000000,11.769084,5.000000,11.000000,17.000000,39.163205,0.000000,0.258972,0.000000,151.225626,0.000000,23461.233145,153.195843,459.451816,424.380409,459.951816,600.119591,918817.078951,78.539816,959.008295,958.090856,29666.000000,11698.742393,9.325243,439.000000,5.719929,5.592409,5.582502,5.602316,46.307556,0.993970,444.108773,508.710552,444.608773,515.789448,23461.233145,153.195843,153.145364,819.000000,298.717698,0.000000,5.702546,5.462941,5.546230,5.379652,34.663532,0.992543
65,HD147302_Bessell R_1137_out.fits,65.000000,0.000000,58589.779182,2458589.779182,2458589.779136,2458589.773963,2458589.774732,1.764714,34.415337,NaN,8.000000,0.000000,0.000000,11.891995,5.000000,11.000000,17.000000,39.106750,0.000000,0.256838,0.000000,152.262225,0.000000,23784.604310,154.247607,459.615259,424.480032,460.115259,600.019968,930138.574354,78.539816,964.811508,964.062479,28234.000000,11842.892150,7.585242,444.000000,5.977712,5.572128,5.586077,5.558179,43.453273,0.991392,444.220117,508.814704,444.720117,515.685296,23784.604310,154.247607,154.197557,752.000000,302.834988,0.000000,6.037194,5.413445,5.300494,5.526395,55.503679,0.986462
66,HD147302_Bessell R_1140_out.fits,66.000000,0.000000,58589.779738,2458589.779738,2458589.779692,2458589.774520,2458589.775288,1.755817,34.615935,NaN,8.000000,0.000000,0.000000,11.729747,5.000000,11.000000,17.000000,38.540331,0.000000,0.255805,0.000000,150.662938,0.000000,23296.542092,152.657370,461.222041,424.598005,461.722041,599.901995,897856.431815,78.539816,948.126166,946.979910,28379.000000,11431.863145,11.604215,440.000000,5.826240,5.600028,5.617047,5.583008,42.817320,0.993623,445.720155,508.797207,446.220155,515.702793,23296.542092,152.657370,152.606730,813.000000,296.620786,0.000000,5.741258,5.475778,5.455032,5.496525,47.244061,0.990623
67,HD147302_Bessell R_1143_out.fits,67.000000,0.000000,58589.780295,2458589.780295,2458589.780248,2458589.775076,2458589.775844,1.747026,34.816643,NaN,8.000000,0.000000,0.000000,11.639243,5.000000,11.000000,17.000000,38.695708,0.000000,0.254690,0.000000,151.932444,0.000000,23688.173604,153.934723,461.474074,424.116181,461.974074,600.383819,916630.638908,78.539816,957.921450,956.895411,28730.000000,11670.903774,10.494172,442.000000,5.805464,5.584992,5.752816,5.417168,20.087495,0.993825,446.062933,508.528106,446.562933,515.971894,23688.173604,153.934723,153.884537,760.000000,301.607194,0.000000,5.743275,5.524579,5.803527,5.245632,15.327939,0.986290
68,HD147302_Bessell R_1146_out.fits,68.000000,0.000000,58589.780850,2458589.780850,2458589.780804,2458589.775632,2458589.776400,1.738354,35.017081,NaN,8.000000,0.000000,0.000000,11.536174,5.000000,11.000000,17.000000,39.071889,0.000000,0.259226,0.000000,150.725079,0.000000,23307.604423,152.693734,460.716680,424.133401,461.216680,600.366599,910672.141147,78.539816,954.732320,953.850752,29032.000000,11595.037824,8.888614,425.000000,5.815942,5.648730,5.837156,5.460303,25.657179,0.988633,445.276279,508.531962,445.776279,515.968038,23307.604423,152.693734,152.642835,817.000000,296.761636,0.000000,5.617163,5.386815,5.575928,5.197701,27.261172,0.985401
69,HD147302_Bessell R_1149_out.fits,69.000000,0.000000,58589.781404,2458589.781404,2458589.781358,2458589.776186,2458589.776954,1.729822,35.216736,NaN,8.000000,0.000000,0.000000,11.640422,5.000000,11.000000,17.000000,38.445950,0.000000,0.253809,0.000000,151.475859,0.000000,23549.983472,153.485331,461.506052,424.432767,462.006052,600.067233,905401.490076,78.539816,952.062514,950.989538,28726.000000,11527.929810,10.823529,428.000000,5.894889,5.536494,5.689052,5.383935,27.606890,0.990683,446.129397,508.751142,446.629397,515.748858,23549.983472,153.485331,153.434750,795.000000,299.847702,0.000000,5.849780,5.491942,5.680733,5.303150,26.730396,0.986696
70,HD147302_Bessell R_1152_out.fits,70.000000,0.000000,58589.781962,2458589.781962,2458589.781915,2458589.776743,2458589.777512,1.721330,35.417916,NaN,8.000000,0.000000,0.000000,11.795578,5.000000,11.000000,17.000000,38.303464,0.000000,0.249996,0.000000,153.216577,0.000000,24096.246548,155.254653,461.953552,424.756316,462.453552,599.743684,922969.713430,78.539816,961.096439,960.329969,27312.000000,11751.615377,7.699739,429.000000,6.225661,5.696417,5.891213,5.501620,6.516989,0.995083,446.533507,509.174457,447.033507,515.325543,24096.246548,155.254653,155.204666,768.000000,306.802940,0.000000,5.725073,5.475124,5.616926,5.333322,3.521453,0.997280
71,HD147302_Bessell R_1155_out.fits,71.000000,0.000000,58589.782515,2458589.782515,2458589.782469,2458589.777297,2458589.778065,1.713008,35.617474,NaN,8.000000,0.000000,0.000000,11.081075,5.000000,11.000000,17.000000,38.482402,0.000000,0.251216,0.000000,153.184668,0.000000,24083.557653,155.213720,462.726719,424.083370,463.226719,600.416630,926793.144711,78.539816,963.252637,962.149606,33715.000000,11800.296816,11.287440,436.000000,5.309892,5.377129,5.162535,5.591723,279.171464,0.992951,447.295262,508.483971,447.795262,516.016029,24083.557653,155.213720,155.163845,938.000000,306.641380,0.000000,5.056682,5.121093,4.933219,5.308966,276.239618,0.994368
72,HD147302_Bessell R_1158_out.fits,72.000000,0.000000,58589.783060,2458589.783060,2458589.783013,2458589.777841,2458589.778610,1.704914,35.813940,NaN,8.000000,0.000000,0.000000,11.754180,5.000000,11.000000,17.000000,39.264588,0.000000,0.261028,0.000000,150.422654,0.000000,23211.365818,152.378217,462.352041,424.708058,462.852041,599.791942,911384.725880,78.539816,955.130160,954.199505,26206.000000,11604.110735,9.418491,431.000000,6.304353,5.628550,5.786410,5.470690,22.919157,0.993528,446.865329,508.940729,447.365329,515.559271,23211.365818,152.378217,152.327323,714.000000,295.536288,0.000000,6.122931,5.523039,5.714568,5.331510,25.423431,0.987963
73,HD147302_Bessell R_1161_out.fits,73.000000,0.000000,58589.783617,2458589.783617,2458589.783571,2458589.778399,2458589.779167,1.696726,36.015063,NaN,8.000000,0.000000,0.000000,11.524096,5.000000,11.000000,17.000000,38.986016,0.000000,0.258455,0.000000,150.842779,0.000000,23345.226088,152.816822,462.370820,424.770928,462.870820,599.729072,910137.348636,78.539816,954.411564,953.610982,29724.000000,11588.228634,7.902778,431.000000,5.634347,5.582977,5.729208,5.436746,3.217059,0.997225,446.869402,509.197198,447.369402,515.302802,23345.226088,152.816822,152.766075,788.000000,297.240650,0.000000,5.659664,5.517360,5.656414,5.378307,1.071050,0.997459
74,HD147302_Bessell R_1164_out.fits,74.000000,0.000000,58589.784173,2458589.784173,2458589.784127,2458589.778955,2458589.779723,1.688662,36.215569,NaN,8.000000,0.000000,0.000000,11.715664,5.000000,11.000000,17.000000,39.265288,0.000000,0.264308,0.000000,148.559024,0.000000,22639.935171,150.491459,462.188093,424.228051,462.688093,600.271949,888963.568369,78.539816,943.296390,942.401114,26881.000000,11318.635691,8.811170,435.000000,6.002264,5.772250,5.846590,5.697910,35.716975,0.993458,446.730330,508.529849,447.230330,515.970151,22639.935171,150.491459,150.440000,712.000000,288.260607,0.000000,5.904969,5.577554,5.616119,5.538990,40.386511,0.992563
75,HD147302_Bessell R_1167_out.fits,75.000000,0.000000,58589.784727,2458589.784727,2458589.784681,2458589.779508,2458589.780277,1.680727,36.415254,NaN,8.000000,0.000000,0.000000,11.633662,5.000000,11.000000,17.000000,38.632798,0.000000,0.252085,0.000000,153.252917,0.000000,24102.373996,155.274213,461.054101,424.601018,461.554101,599.898982,931142.137800,78.539816,965.327026,964.587246,29419.000000,11855.669916,7.420485,449.000000,5.835305,5.566316,5.551052,5.581580,55.779176,0.999777,445.613646,508.893742,446.113646,515.606258,24102.373996,155.274213,155.224577,797.000000,306.880957,0.000000,5.716354,5.391449,5.300990,5.481908,67.827137,0.997799
76,HD147302_Bessell R_1170_out.fits,76.000000,0.000000,58589.785284,2458589.785284,2458589.785238,2458589.780066,2458589.780834,1.672833,36.616289,NaN,8.000000,0.000000,0.000000,11.223936,5.000000,11.000000,17.000000,38.124702,0.000000,0.248608,0.000000,153.352831,0.000000,24142.030574,155.401909,461.985652,424.546812,462.485652,599.953188,920407.728581,78.539816,959.822458,958.935396,31520.000000,11718.995173,8.908377,443.000000,5.370181,5.460229,5.546482,5.373976,29.086340,0.996413,446.576181,508.882745,447.076181,515.617255,24142.030574,155.401909,155.352214,864.000000,307.385880,0.000000,5.444029,5.319747,5.288761,5.350733,50.566053,0.996360
77,HD147302_Bessell R_1173_out.fits,77.000000,0.000000,58589.785838,2458589.785838,2458589.785792,2458589.780619,2458589.781388,1.665085,36.815965,NaN,8.000000,0.000000,0.000000,10.718392,5.000000,11.000000,17.000000,38.759306,0.000000,0.250805,0.000000,154.539460,0.000000,24506.726661,156.570942,463.003869,424.748529,463.503869,599.751471,949863.720357,78.539816,975.062106,974.157148,36408.000000,12094.040509,9.307500,439.000000,5.176715,5.272180,5.564305,4.980055,15.646717,0.983285,447.563480,509.177551,448.063480,515.322449,24506.726661,156.570942,156.521551,1008.000000,312.029335,0.000000,5.036133,5.048747,5.339646,4.757848,12.324434,0.984031
78,HD147302_Bessell R_1176_out.fits,78.000000,0.000000,58589.786396,2458589.786396,2458589.786350,2458589.781178,2458589.781946,1.657358,37.017479,NaN,8.000000,0.000000,0.000000,11.171490,5.000000,11.000000,17.000000,38.905840,0.000000,0.257315,0.000000,151.199216,0.000000,23456.961874,153.181894,462.441189,424.766256,462.941189,599.733744,912612.799203,78.539816,955.812605,954.803059,27481.000000,11619.747050,10.270784,440.000000,5.963805,5.638580,5.668139,5.609020,41.904717,0.990547,447.047206,509.070876,447.547206,515.429124,23456.961874,153.181894,153.131427,784.000000,298.663315,0.000000,5.660783,5.513131,5.536050,5.490213,42.720021,0.989064
79,HD147302_Bessell R_1179_out.fits,79.000000,0.000000,58589.786949,2458589.786949,2458589.786903,2458589.781731,2458589.782499,1.649802,37.216894,NaN,8.000000,0.000000,0.000000,11.120194,5.000000,11.000000,17.000000,38.657948,0.000000,0.255076,0.000000,151.554589,0.000000,23571.102857,153.553932,461.524131,424.561992,462.024131,599.938008,911210.473056,78.539816,955.091099,954.056083,30518.000000,11601.892079,10.384021,449.000000,5.621243,5.452648,5.657710,5.247587,19.072939,0.990879,446.110699,508.896111,446.610699,515.603889,23571.102857,153.553932,153.503740,858.000000,300.116603,0.000000,5.447655,5.382471,5.575751,5.189191,21.841312,0.990163
